clippings,url,victim
"nomusic , but carried hundreds of banners inscribed with various legends ofprotest . ’ negro children from sundayand public schools in the city led theparade , followed by the women , garbedin white , the men bringing up therear.negro brothers lynchedwere held in louisiana on chargeof murdering white mandan and jerry rout , negro brothers , who were confined in the tangipahoaparish jail , charged with murderingsimeon bennett , a white man , weretaken from their cells by a mob sunday and lynched in amite , la.bennett was shot and killed in marchwhen he tried to collect a debt fromdan rout.deny discharge of negroesthose employed on belleville ( iii . ) aviation camp left of their ownaccordofficials in charge of constructionwork on the new government aviationstation near belleville , 111. , have authorized denials of a press dispatchsent from that city the 12th , statingthat 100 negroes had been dischargedfrom the work",https://chroniclingamerica.loc.gov/lccn/sn83020847/1917-08-02/ed-1/seq-5/ocr/,jerry rout
"andjamesr whitfield was chosen as seeretirv.the question of sending a team to chicagowas favorably discussed bv all of the shooters pro-ent and upon motion the chilr appointed the following men to select a teamof ten men to represent kansas city in themeet ct chicago : j. a. r. elliott . james porter of the pastime club ; cal campbell , of the stock yards club ; chris gottlieb , cfthe o. k. gun club : ed hickman . o. k.club , and frank j. smith , of the belt lineclub . a committee on finance , composed ofjudge f. v. gilford . robert elliott andgeorge knerr . was also appointed.another meeting of those interested inxansis city sending a representatice teimto cllcago will be held at the wisconsinbuilding next thursdav right . the letterfrom mr. robbins . of chicago , stated tnata mass meeting of the shooters of that citywould be held there",https://chroniclingamerica.loc.gov/lccn/sn86063615/1897-10-14/ed-1/seq-5/ocr/,james porter
"furnace . the furnace men were in theact ot tut ring ou the blast , when an explosionoccurred , throwing the hot-bia- ; t in everydirectiou , ind covering the men . ro'oertlawe , ot newcastle , had his thigh brcken , and was otherwise njored ; recovery doubtful . george anderson 's legs and head werebadly but . the boss had a leg broken , andwas otherwise seriously injured . tha causeof the explosion is not known ; - .washington.po8tmater-generul key threatens todiscontinue tbe postal-car sertlceif congress does not comie uppromptly with an appropriation . secretary schnrz fntertalos the specialindian commission tfitb his viewsat length concerning thechange of the indianbureau.what an eje-witness saw at the banqnet tendered hon . casey yoougand colonel j. ik . keatingfour per cent . subscriptions , etc.washington . december 6. snbscriri-tions to the four per cent loan . cl.442.4o0.postal matters.postmaster-general kev to-dav directedthat a letter be",https://chroniclingamerica.loc.gov/lccn/sn83045160/1878-12-07/ed-1/seq-1/ocr/,george anderson
", subjjt to theaction of the dtmocratlo coaipntlonheld in the city of nisfcoo ou the 2ndday of may , 1903. p. j. mcculiouga.745for city clerk.we are authorized to announce m.h . hardy as candidate for city cler.isubject to the action of tho democratic party.for city marshal.we aro authorized to announce frank johnson as a candidate for theoffice of city , ,marshal subject to theaction ot the . democratic party . tst ; ... during the cast week.t tartl- yxttitrfsi nt hrfrfa vftvn wn . ! . : son , that same old complalm to u ct for a fortnight , where.rm ( ita 's nature ; inevitable nw'ithey will spend their honeymoongreat issue of tho tariff , tho people ' irresistible . at the psychloglcal mo- zt , mlrare being forced to the conclusion ' ment jn a dinner , of good things one `` miss josle crltchvy entertainedthat if real and",https://chroniclingamerica.loc.gov/lccn/sn84024827/1908-04-21/ed-1/seq-4/ocr/,frank johnson
"george a. i lakes . miss mary plppey wagthe maid of honor . the bridesmaids w-re miss nes ? sie c vales , miss zaldee m. small and mis * claramartin . harry w. martin was best man . theushers were : joseph faye , baglsi klee . r. millerand william young . a large reception followed atthe home of the bride 's mother , no . 338 west seventy-second-st. among the iruests were mr. andmrs frederick martin , sr. ; mr. and mrs. frederickmartin . jr. ; mr. and mrs. el c. swain , mr. andmrs w. li . aitken , mr. and mrs. t. h. burehard.mrs isaac i.udlam . mrs. william austin dennison.mr anal mrs. george w. crossman , mr. and mrs.j w ma-son , the misses cullen , mr. and mrs. j.h . johnson , and mr. and mrs. a. i * loomis.miss anna harvey , daughter of charles",https://chroniclingamerica.loc.gov/lccn/sn83030214/1893-10-05/ed-1/seq-6/ocr/,william young
"very enjoyable.mrf ? . dean scott , of atlanta is in the cltthe guest of friends , she is on her way 1columbia.mrs . sarah a. wilson goes to little mouitain thursday , to stay with mrs. l. t. mllliwho is spending a while there.mr . francis henry and mr. john hill ba\kone toclemson . through the countrymr . andrew lyon , of augusta , ga. , speisunday here wtiti his lather judge j. fullilyon.allss rafelia kerr , of green wood , is in ucity spendfng sometlme with misses faunand mary starke.dr . frank e. harrison was called to moiterey last week on professional business'.miss sarah thurston speut sunday wither friend , mrs. mary parker at her countihome.mr . john p. hllbouse and family haimoved to mrt ? , ay tie- uobinson 's bouse.mrs . edith klggnlholioway , ot cbappelis , in the city the guest of her uncle , dr. g.",https://chroniclingamerica.loc.gov/lccn/sn84026853/1901-08-14/ed-1/seq-5/ocr/,john hill
"and financial conditions.more jail itirds to the l'en.three more jail birds—also blackhirds—were taken front here to thepenitentiary friday night . theywere convicted during the last termof district court . the names , togeth : er with the offenses aud number of ! years to serve , are as follows : henry white ng , colored , assault ! to murder ; two years.ollle adkisson . colored , criminalassault ; ten years.louis philips , colored , burglary ; i three years . phillips goes to the reformatory at gainsvllle.re.id the advertisements.new states ou of old onessuch talk in congress does notmeet with hearty λρ| iroval.washington , may 1g.—with oklahoma now quite at home in the family of states and new imexico andarizona knocking for admission , itwould appear thjit the limit of thenumber of commonwealths in theunion would soon lie reached . already , however , there is much discussion among congressmen of",https://chroniclingamerica.loc.gov/lccn/sn86090369/1908-05-16/ed-1/seq-1/ocr/,henry white
". dr. j. c. breitling , charles thomas and julian bell attended the democratic county meeting `` in guildhall last friday.mr . and mrs. clarence nichols anddaughter , margaret , of newfane , areguests of mr. and mrs. allen nicholsand other relatives , coming on saturday . east barnet ' laura nelson from hartland isvisiting at her brother 's , george nelson s.murray lindsay from concord , n.h. , and milo judkins from laconia , n . h. , and mr. and mrs. roy roundyand family from west burke wereguests of mr. and mrs. fred lindsay sunday.hnery warden is visiting at e. b.wild's. $ irs . capron is on the gain and allhope for her recovery.edith gates from franklin , n. h. , is visiting marjorie nelson.the sixth reunion of the teachers , scholars and friends will be held atjoe 's brook schoolhouse on friday , aug . 23 , 1912. fred",https://chroniclingamerica.loc.gov/lccn/sn84023253/1912-08-21/ed-1/seq-5/ocr/,laura nelson
"u visit with friends in westford , pu. , friday , mrs . betty miller was a guest 'olher daughter , mrs. charles wllllaim.of green camp saturday und sundaymrs . j a. uusler and mrs. m. dilusler and daughter , hestor , wenmarlon cullers , wednesday . , sir . charles wilson of dayton , wuia guest of his family from saturdauntil monday , mr und mrs , joseph jones nndaughter , mildred of newmans brldgiwore culling on mr. william rusleithursday.1 fiiwbwl33 if ! vi3syou 're paying for a motor caryou may think you don'twant a motor car . but thereisn t any question about yourneeding one.there is a difference betweenwanting a thing and needing it.if you need a car you are paying for it . paying in the timeyou lose that a car would saveyou . in the opportunities thatget away . in the fresh air andrecreation a car would give",https://chroniclingamerica.loc.gov/lccn/sn88077573/1910-10-15/ed-1/seq-11/ocr/,charles wilson
"respectuftvsèment le patronage des ses coi » patriotes.wb & no . 1314—2e rueminneapolis , v içh|min.tdeasl-t. f. riviere , le'hzs'eul pharmacien canadienfrançais de la ville.j . p. gîlmore.1coin de la central ave^ , raet de la 2e rue.minneapolis minn.a * 4 * tipfer-minneapolis & st-lôùis ' 4'et la fameuse ligne.-7 albert lee route.msmslntendeux trains par jourde st^-paul et minneapolis , directementa : chicagobans cliangement , et correspondant aveeles trains rapides sur toutes't ' r les lignes pour- .•l'est et le sud-estligne directe , el la seule , faisantle service , sans changement de chars , entre .. -minneapolis etdeô mloinfes , la , .par albjert lea et fort dodgk * service directeentreminneapolis et st-louiset les principales villes de la vallée dumississippi , et correspondant , à lagare centrale , avec le résolu vde tout le sud et ley v sud-ouest.on gagne plusieurs heureset cette ligne est : la setile ayant deuxtrains par",https://chroniclingamerica.loc.gov/lccn/sn83045239/1886-03-25/ed-1/seq-4/ocr/,albert lee
"a short time before they return totheir eastern home.w . c. rhinebart has sold his tine normanhorse santa claus to sampson and brokaw , ofkeokuk county.dr . bell.of indianapolis , was in town last friday , and called to see us . he reports everything healthy in these parts.mis . james kelly , of ravauua , missouri , ishere visiting her sou and family . city marshalkelly , whose wife has been quite sick , hut isnow improving slowly.a . j. and j g.lytle will take a car load of poland china hogs to the state fair , and williamlarkins , of pleasant grove township , will takea herd of the same kind , about fifty iu number.mrs . henry wartck , of tioga , sent us two ofthe largest tomatoes last tuesday morning thatwe have ever seen in 44 years of travel in thiscountry . the two weighed three pounds .",https://chroniclingamerica.loc.gov/lccn/sn87058308/1889-08-29/ed-1/seq-4/ocr/,james kelly
"l.un-ka van kesteren . aptosthomas d scott . i'enver ' v . 'iiaaiii uraub , byron.las nelson , san leandro ( ; it alexander . new yorkwin fitzgerald , sydney j p nebr.-ker , occidentali : , hi cuinmlngs , sydney i ) ts mccali , tmekeehenry jclfres , sydney john anderson , iruckeex watson , » ■ [ a dr.ogdenlcommtrciai . hotel.\v ( ' hutterlleld , honolulti|c c barnes . ogden,1 i- mcconrtney , oakland ! a gouid . port costaii s peace , » - : . , - , a k.i mnrtauirb , port costaf b brew , crocketts m therlon , ber.eleyc beenti'ir|ii . siinol i ; braghetta , buttons lrtgii f sulano , coortlaad j mini , duttous landingw harris , courtland j f hlnton , sactameuton wreitn , conrtland f r murray , victoriaj wraer . courtland fc laidlaw , bostonj ii hin-rs a wf .",https://chroniclingamerica.loc.gov/lccn/sn94052989/1891-03-20/ed-1/seq-6/ocr/,john anderson
"at tunica , miss. , early todayand took out three negroes , whom theystrung up to a tree within 100 yards ofthe jail . not a shot was flred . thedead negroes are frank brown , whoshot frank cheshire , a prosperousplanter , at oak landing , six monthaago ; david moore , who shot dan bosewell ten days ago , and william brown , i who , wlth confederatea . shot and cutto death a young white man at state ! levee last month.jelllco , tenn. , sept . 14. ? the confer ? ence between coal operators and min ? ers in the southeastern kentueky aidjellico coal fields ended last night , theminers accepting the proposition ofthe operators , which was an advanceof 7._ per cent over the wage scale oflast year , which explred on aug. 31.the advance on the rate per ton lsfrom 45 to 47._ cents .",https://chroniclingamerica.loc.gov/lccn/sn84025841/1900-09-22/ed-1/seq-4/ocr/,david moore
"meets |the 1st and 3nl tuesday nights of each |month , at 8 o'clock.d . e. turner reporter |county news.flower seeds at m. e. ward ’ s.regular services at the presbyteriang turch next sabbath.8°e card of wm . kellis , esq. , of shuq taluk , in another column.mr . walter carter spent saturdayand sunday with home folks.mise pattie moseley is visiting mrs.albert griggs , at birmingham.the kemper herald and the memphis commercial-appeal ( weekly ) , oneyear for $ 1.25.we learn that several of our businessmen are holding tneir cotton for 15c.we believe they will get it.we regret t.o learn that mrs. willmoore , of the giles neighborhood , isquite ill. we wisli for her an early rec tvery.i we hear that some of our plantersare offering $ 15.00 a month and boardfor bands for this crop season . handsare scarce.miss eleanor stuart 1 ft sunday fortoe piaidb , albemarle county",https://chroniclingamerica.loc.gov/lccn/sn87065599/1904-01-14/ed-1/seq-3/ocr/,walter carter
"forcaab , t « * aalmfy iiaid judgment , coat * and a « vruingcoat « . dhyden m « ci.lstih k. .sheriff.idaho city , october it ) , m ? 2w4summons.territory of idaho , county of hoiae—na.manuel itahhlttir * rtuf j in justice * court before j. etfan , john mitchell . ) justice of the ivacc.to jo try mitchell : w h ebbas , manuel babbittha « fnad « complaint to the undersigned , oneof th© justices of the lva « h ? in and for « aid county , that you aro itidebtnd to him in th * sum of fortyeight i > oltnrs iftft 00 ) , to-wit : for money loaned yofiat your apocial instance and request , as shown bybill on die in my ofltc « : therefore , in tho name ofthe people of tho united states in tho territory « * fidaho , you",https://chroniclingamerica.loc.gov/lccn/sn82015407/1872-10-17/ed-1/seq-4/ocr/,john mitchell
"? . ? . . iehall'ey it co .. foot of queen street. < ? -- > ? .society directory.masonic.alexandria washington lodge , no . 22 a f it , llcct * iu 1,10 temple , on cameronstreet ? , n mo second and fourth thursday evenings ol each montn^ andrew jackson lodge , no . 120 a f it \ mtt1 > ie ' `` '' g ' e first andii '' { j'tirsday evenings of each monthmt . \ernon royal arch chapter . no . 14 , meetsloth . masonic 1 emplo , on the first monday even ? ng in each month.olu diniinion commandery . no . 11 , kniirbtstl ! ir ! { `` vr ' < ? * ' '' ' { s thv mas '' ? ic temple , on the3l , ? ! 'd ' ! y evening m each month.odd fellows.i xo * ?",https://chroniclingamerica.loc.gov/lccn/sn85025007/1883-02-05/ed-1/seq-4/ocr/,andrew jackson
"tajemniczejśmierci kontraktorarzeppy.ciąg dalszy oględzin w sprawiezgonu kontraktora pawia rzeppyodbył sit » w sobotę na stacyi policyjnej przy shakespeare ave. icalitornia avc . sprawę tę rozpatrywują następujący sędziowieprzysięgli : — ε. β. wecks , dentysta , 3876 vcnion ave. ; petermorgan , agent , 222 e. îj1 . ul . ; ed smith , klerk , 1211 chicago ave. ; j. f. mcglon , mechanik , î3411powcll avc . ; a. xcskc , klcrk,2321 altgeld ul . i a. a. a. kowalski , makler , 1245 noble ulica.przesłuchy.1 ) pani rozalia skórcz , 2s98milwaukee ave. zeznała , że dnia21-go stycznia , o godz . 8:10 zrana , udała się z popiołem do zaułka gdy lićł doić zooaczyia człowieka leżącego twarzą na cemencie.nic dotknęła wcale owego człowieka , lecz pobiegła czemprędzejdo szynku er . rutkowskiego i powiedziala o tein żonie szynkarzaoraz „ porterowi '' leonowi ossowskieniu . poszedł więc ossowskiobejrzeć tego człowieka , a",https://chroniclingamerica.loc.gov/lccn/sn83045747/1916-01-31/ed-1/seq-6/ocr/,ed smith
"powder never vanes . a nmrvelofpnntystrength ami whouomenem . mora economicthan the ordinary kinds , ami can not be sold lacompetition with the maltttnde of low test , short weight alum or phosphate powder . soldonly in cans . royal baking fowdmco. , iuwllst .. n. y a t3-4mi 1and tom smith , who occupied a carrying conceaiea weapons , pieastronsrlv fortified position command- g '' '' j o j m j '' -ing the enemy 's works , and theykept up a steady fire on the eversoles . the battle lasted about anhour , when the eversole party beata hasty retreat , fording the river onfoot and disappearing in the mountains on the other side , leaving theirdead . ed . campbell and john mcknight were killed and several werewounded on the eversole side . jessefields on the french side , receiteda flesh wound in the arm.court broke up without ceremony",https://chroniclingamerica.loc.gov/lccn/sn89066489/1889-11-20/ed-1/seq-1/ocr/,tom smith
"jiu 28. ? michael kurt/ , nllmsineny mike , wa- dist barged thi- . morning in the circuitcourt , hut on leaving the court-room was immediatelyrearrested pending tbe receipt of proper papers fromnew york . the defect in the previous papers waa thatkurt/waa indicted in new.ork utidor tho name of robert smith and nothing lu tho p.uxrs ahotveil thoidentity ot -raith and kurtz.ml'rdkr op oamblmr m.-coy.i ... i ? i - \-11 it , jun . ca . -jubb u. macoy . a well knowngambler , was lound demi nus morning at about _ o'clo . k * _ ithiu a few tani , of bli borne with a biiil_ * t hole in hisf.rebeiid . macoy bad been gsiuldlug lu jolteraonvlllonil tba evening sad i ? snppoood to hsvo tnu , u ? a largonianing `` nd -e-n fuilowcd by soroo persons wbo robbedund murdered lum.ten to two for convictionhow th",https://chroniclingamerica.loc.gov/lccn/sn83030214/1886-01-29/ed-1/seq-1/ocr/,robert smith
"blown out the gas.mr . john j. knox , at the time of hisdeath , had a history of hanking in t ho i 'nitedstates which was about ready for ( lie press , mrs . knox will carry out the plans of herhusband by an early publication of thebook.colonel alexander campbell . wnrw faircommissioner to australia and new zealand , has arrived in new york . he reports thatthe people of the countries he visited showedgreat enthusiasm , nnd will 111 ike line exhibits . wool , iiax , minerals , blue gum nndmaori curios will constitute , the principalexhibits from australia.charles v. ciimmings ( colored ) was hangedat savannah , ( in. , fur killing david williamsin november , lhlto.william smith ( colored ) , alias `` hot hill , '' was executed at orclna , i , n. , f , ,r the murderof an old white man named",https://chroniclingamerica.loc.gov/lccn/sn84023416/1892-02-26/ed-1/seq-4/ocr/,alexander campbell
"ave. second floor from beachand steel pier . elevator to street level.new management . cuisine first-class . $ 10up weekly . booklet . v. a. austin.the wiltshire , virginia are . and beach , atlantic city , n . a. private baths . elevator . music . |umop weekly . samuel ellis .hotels.hi is ui church street.restaurant.luncheon u.h nntll % o ’ clock.orchestra evenings.service a la carta.louis metzger catering co.hotel gardeamerican plan.strictly transient.pinner 12-2:15 , 50c , connecticut ’ s largest hotelopposite union depot.new haven . conn.the duncan hotelchai ’ jjx st. , near york st.■very hoorn with bath.the linden68 george streeta nice place to etop at reasonable pricesregister here and you 'll always returnsatisfied . convenient to business district , theaters , cars , etc . clean , comfortable , borne-like , up-to-date , yet no “ fancyprices . `` stop at the hotel carroltonu0-ni-u4 chapel st .. new haven ,",https://chroniclingamerica.loc.gov/lccn/sn92051126/1911-03-30/ed-1/seq-13/ocr/,samuel ellis
"sage , commanding at nogales , sent a company of infantry andtwenty cavalrymen to guard lochielwashington camp and other towns orthe american side.a telephone message received herefrom washington camp stated thatamerican soldiers had crossed the lineand visited polaris camp , but foundthe bandits had fled.mexican bandits who shot and killed curtis bayles , an american , near mercedes , tex. , have escaped into mexco , according to lieut . f. l. van hornwho returned to fort brown afteichasing the mexicans to the ricgrande.there were three of tho banditslieutenant van horn stated , and thejwere trailed to the river by a detachment of american soldiers . no attempt was made to cross iuto mexicfto follow them.railroad president is deadwilliam a. gardner of the northwestern passes aw « y at capecod , ma » a.cape ccd , mass. , may 15.—williama . gardner , president of the chicagoand northwestern railroad , died athis",https://chroniclingamerica.loc.gov/lccn/sn96090217/1916-05-19/ed-1/seq-5/ocr/,curtis bayles
"which show its operating expenses tobe 68 per cent of its earniugs . theimportant suggestion to ba derivedfrom tbe recent dividend is that witbthorougii and intelligent improvement in railway construction andmauagemeut , the roads can live onrates which a few years ago wouldhave been thought ruinous.two executions.memphis , jan. 7. frank scott , colored , who murdered ransom phillips , an old negro , on wolf 'riverbridge on christmas eve , 1s74 , forabout ninety cents which the latterowed him , expiated his crime on tbegallows in the jail yard to-day . hewas a bright mulatto , and showed unmistakable traces or indian blood.last week be joined the roman catholic church , and has been constantlyattended by franciscan friars and sisters of mercy . he steadfastly maintained to the last that be killed phillips in self defense.he slept soundly last night , ate ahearty breakfast and expressed bisreadiness to die and appeared",https://chroniclingamerica.loc.gov/lccn/sn87076794/1876-01-13/ed-1/seq-2/ocr/,frank scott
"$ 41 , $ 15 , $ 2.and $ 4.25.david j. gibson , $ 4.94 , $ 13.74 and $ 112.alex . i-cantrowich , 50e. , $ 5.25 $ 7.50and $ 6.15.renker bros. , $ 7.35 and $ 7.70.j . r. blinck , $ 34.james driscoll , $ 18.50 . james davis & son , $ 47.00.james allan , $ 49.50.charles h. sulk , $ 38.02.joseph b. iveim , $ 48.ewald bros. co. , $ 2.james h. tresouthick , $ 98.94.alex . hamill , $ 52.janitors ’ supplies : —s . hunt & son . $ 47.93 , $ 34.85 , $ 30.68 , $ 36.13 , $ 32.55 , $ 24.10 , $ 18.02 . $ 27.72 , $ 58.63 , $ 29.78 , $ 29.41 and $ 65.26.john s. menagh co. , $ 60.45 , $ 54.90 , $ 45.25 and $ 11.15.geo . w. wood , 16c „ $",https://chroniclingamerica.loc.gov/lccn/sn87068097/1906-03-08/ed-1/seq-3/ocr/,james davis
