clippings,url,victim
"silver lake quartette , wasconsiderably disconcerted on mondayevening at this place when no audiencegreeted them . they did not sing.a genuine nana-weu kangaroo snoe $ 4 . at baily & son 's , bridgeport sellselsewhere for $ 5 . 6-23 tf . `` jersey villas '' is the title of henry james ' last story , the opening chaptersof which will be found in the july cos-inopolitaii.buy your shoes and gents ' furnishingsat baily & son 's , bridgeport , and getyour photograph enlarged free of cost.6-23 tfduring the storm on monday , a portion of the roof and cornice on john t.troll 's house , in this place , were blownoff.for sale , cheap.the residence 1 now occupy mustbe sold or rented soon.6-2 tf . a. p. blair.ne.vell k. kennon , e-io .. , of thisplace , will be chairman of the democratic congressional convention.aitathe demmies convention.the democratic congressional committee of",https://chroniclingamerica.loc.gov/lccn/sn85026241/1892-06-30/ed-1/seq-1/ocr/,henry james
"arrival of tho steamer at alexandria . hop further information apply to,1 . brodkrs & co. , agentsmar 17 tf no , 11 king st. , alexa , j^a.v- * , merchants ’ line new yorksteamships.the lino consists of tho following lint-classoutside steamers.e . c. knigiit.capt . j. w. dcnty john gibson .capt . w. h. wintersax j > valley city.capt . w. john-onwill leave now york every saturdayfor this port , and yoturnirg will leave alexandria every friday , at 12 o ’ clock.for freight or passage apnly tohuge , wkddekburn « ss c ’ g . ( agents , no . ‘ 2 prince sts. , a rent- in new ynrk , phillips & brown , ap 9—tf 62 south street , pier no . 19r.eo motiob . * mms 'aya ’ -indkia ism wt1mure.the passenger and freighting stoanmr co * lumbia , captain james harper , will leavepiero ,",https://chroniclingamerica.loc.gov/lccn/sn85025007/1869-08-18/ed-1/seq-1/ocr/,john gibson
", laborer , olyphant.j . c. crittenden , carpenter , moscow.stephen nealon , gentleman . carbondale.f . h. cooper , wheelrlght , newton.m . s. lnvelle , miner , scranton.thomas r. matthews , farmer , springbrook.john r. edwards , miner , scranton.7 .. f. wallace , farmer , benton . thomas price , carpenter , scianton.e . j. goodwin , liveryman , scranton.petit jurors , monday , oct. 11.j . a. hodges , foreman , scranton.james ii . paul , bookkeeper , carbondale.f . a. brown , farmer , scott.thomas j. breen , mill hand , scranton.george parrott , clerk , scranton.richard fluellen , miner , scranton.roland thomas , tracklayer , scranton.joseph a. hoole , bookkeeper , carbondale.john e. reese , minor , scranton.theodore stone , farmer , south ablngton.john ellis , milk dealer , scranton.p . p. jordan , hotel , scranton.j . m. leonard , farmer , scott.frederick miller ,",https://chroniclingamerica.loc.gov/lccn/sn84026355/1897-08-07/ed-1/seq-8/ocr/,thomas price
"just been recruited from theimmediate adherents of beecher . the vicepresident and factotum is thomas g. shearman , famous as the managing counsel in the scandaltrial , and other of plymouth leaders on the newroll are h. c- claflin , gen. c. d. christenson , frederick w. hinrichs , deacon john howard , horace e. deming and the rev . charles hall.the first public move was an address by davida . wells . but beecher himself is preparing to dosome ot his ablest speaking on the subject . hesaid : “ this will likely be my last political fight , and i go into it to win . '' hereferred your correspondent to mr , shearman forparticulars , and that gentleman said that he wasdevoting most of his time to the club . he added : “ ‘ the brooklyn revenue reform club ’ is aboutequally divided between the two parties .",https://chroniclingamerica.loc.gov/lccn/sn82015679/1885-02-01/ed-1/seq-1/ocr/,john howard
"villa atmountam view.mrs . samuel m. blair and miss jennieblair are in nice . they will remainabroad until next september.dr . and mrs. bowditrh morton , neesmith , of washington , i ) , c , are here on avisit to mrs. kussell b . ( smith.mr . nnd mrs. george davis boyd , whohave been visiting santa barbara audother points down the coast , are at thuhotel del coronado.lieutenant leonard a. lovering , u. s.a. , who was formerly stationed at thoprrsidio , la here on a visit ami i ] stayingat the cosmos club.hon . and mrs. frank mccoppln returnea from washington , d. c , a weeknj ; o.mr . and mr « . f. a. frank , mr. and mrs.daniel t. murphy and mrs. a. j. popehave returned from a month 's visit to thepuna villa near ht . helena.mrs . james f. houßbton and miss minnie iloughton",https://chroniclingamerica.loc.gov/lccn/sn94052989/1893-05-08/ed-1/seq-3/ocr/,george davis
"mitchell & parsons 89 80 , bockisland water works 23 33 , stewart & montgomery 5 70 , a bickett ( 4 40 ) 2 20 , j f aokium 5 80. john dickson ( 4 95 ) 2 95 , d s hobart ( 5 55 ) 3 55. edward williams ( 6 25 ) 3 00 , george mcmurphy6 80 ) 5 00. calvin goodrich ( 33 30 ) 13 05.james dillon ( 6 15 ) 5 00 , henry hayden ( 37 10 ) 20 10. charles hawes ( 33 05 ) 23 05.8 s hull ( 1 75 ) 1 25 , w c blackburn ( 7 5u ) 5 00. e h hunt ( 6 45 ) 4 00 , ed , williams ( 16 85 ) 400. ira crawford ( 5 90 ) 1 90. john mulhoilen ( 7 00 ) 3 00. knoablinn ( 5",https://chroniclingamerica.loc.gov/lccn/sn92053943/1877-12-17/ed-1/seq-2/ocr/,edward williams
", bonnets , rii1hons and silks.t7 knee rureet , corner nt '' union . ' t i but . ! n pearl ami llilrif , drrlawlf ' i'lffllnnati , ohio.charles hoferwhoi.kmai.k dkai.kit inbourbon and rve whiskv.mo . lilh wulii.it h ( r-ot , ddi'4lnwtr cincinnati , ohio.monumkntal oyntkit co. , william taylor , iiaktimoitk . mil. , fresh can and keg oystershkckivkd daily by kx i'hkhh.also , love nml hplcnl oyslera , llama , ixilistera,1'ieklcs . hlltlccs , ami jollies , fiil-clim r'ruits8 . 15. corner filth ami vino st roots.decsdavrtf , 'inl , ' ! nnati , ohio.m . thompsonumbrella , parasoland . ' v'alkltiq cane manufactory , no . 1ivt mahi st. , lm : t. fourth anil f ifth , cincinnati , - - ohiorepairing promptly attended to.ilenm illuw-lyw . i -r . ' 'adam ceis , mn ttriinh and hodflinyno . oil kikth 8tm ilkt walnut and vink",https://chroniclingamerica.loc.gov/lccn/sn88077244/1866-06-20/ed-1/seq-1/ocr/,william taylor
"auspicesof the young women 's guild . admission will be free but a collection will betaken for the benefit of the guild . theprogramme follows : mrs. j. a. campbell , accompanist.organ solo the rev r. k. pooley.the lord is my light ( dudley buck ) .miss macintosh and dr. elmer hill .jerusalem that killest the prophet , from st. paul miss grace terry . : solo , selected mr. david bowie . - j ' organ solo the rev r. k. pooley.i - will extol thee , ( costa ) .mrs . george w. parkhurst.i waited for the lord ( mendelssohn ) , miss macintosh and miss terry.fear ye not , o israel ( dudley buck ) .dr . elmer hill .how long , wilt thou forget me , olord ( mitzke ) , miss macintosh.hear my prayer ( mendelssohn ) , missterry , miss macintosh , mrs. l. s. ferryEND CLIPPING | START CLIPPINGdavid bowie . - j ' organ solo the rev r. k. pooley.i - will extol thee , ( costa ) .mrs . george w. parkhurst.i waited for the lord ( mendelssohn ) , miss macintosh and miss terry.fear ye not , o israel ( dudley buck ) .dr . elmer hill .how long , wilt thou forget me , olord ( mitzke ) , miss macintosh.hear my prayer ( mendelssohn ) , missterry , miss macintosh , mrs. l. s. ferry , dr. hill and mr. bowie.organ solo the rev . r. k. pooley ... ; . ... '.the vignette club will meet with mrs.h . a. speilman , 118 greenwood avenue , tomorrow afternoon.notes and personal mention.mrs . s. g. spencer , who was the guestof her sister , mrs. ' f . m. bonebrake , returned to kansas city today . ' ' -mrs. w. t. crosby will gd",https://chroniclingamerica.loc.gov/lccn/sn82016014/1908-02-17/ed-1/seq-6/ocr/,elmer hill
"a chorus ofseventy-jive voices , as well as marches andother figures suitable for the cantata . thecharacttrs will be taken by horace lancaster , sume mcfall , arnold spencer . stellatutewller , ralph lancaster . ethel trevarr , harley wilkins , leon smith , frel mcmanls , clarence tucker . richard neal , maurlrsocwell , stanley turner . nellie derotrly.edith socwell and katherlne smiley.an exceptionally fine programme has beeaarrsnjred for the concert to be riven at thepropylaeum woinesday for miss angelamaxwell , who wi : i leave soon to spend thewinter in the south . mies maxwell hasparticipated so frequently in concerts slueshe came to this city that this testimonialfrom her friends is but a token cf theirappreciation . among those who will take , part in the programme are miss maxwell.miss kate i-emcke , mls i j sweenie . mrs.enrjque miller , miss ixjuis scnrader , mr.edward nell . mr. herbert",https://chroniclingamerica.loc.gov/lccn/sn82015679/1894-11-04/ed-1/seq-11/ocr/,richard neal
"'' msmi'iiis . july 3. the avalanche'srlinwit.h . misslssidnl . special says : sunday morning mrs. chriatinia ambacher , aworthy , respeoted white woman , was tonnaten feet from her back door with ber skuilfractured and two other wounds on tbeback of her head . suspiciobpointed ho a negro named martin jones , who had threatened the life of the husband of the murdered woman , and he waspromptly arrested . a search of hisdwelling revealed a bloody shirt , when he confessed his crime . he wasplaced in charge of a posse , who startea ior me county jbiiville . the posse had not proceeded more.1 . ; i kafam thav wara overnoweredi 11 ail 1li1b u1 .. wiv - - - 1 .by a mob of infuriated citizens who tooktbe prisoner to the most convenient treeand banged him . the mob was principallycomposed ot negroes who were loudest inthe denunciation",https://chroniclingamerica.loc.gov/lccn/sn84022279/1883-07-05/ed-1/seq-4/ocr/,martin jones
", curedof rheumatism and fcatarrh quicklywhen other doctors told hei * it was nouse to doctor.miss lydia buck , wheatland , n. d. , cured of early consumption and bronchial troubles.mrs . p. g. rognlle , halstead , minn. , cured of tumor of the breast . nocutting.little daughter of john reese , jr. , st . vincent . minn. , cured of skin andblood troubles.mrs . a. richel , red lake falls , minn. , cured of tumor . dr. rea'streatment was used , although she wastreated by another physician.frank freeman , verona , n , d. , cured of cancer.miss emma cieving , mcintosh , minrt. , writes : `` dr . rea you are curing me of consumption . my cough isall gone . `` wilhelm mueller , mora , minn. , cured of cancer of the nose in threetreatments.mrs . a. j. bill , hartley , la. ,",https://chroniclingamerica.loc.gov/lccn/sn85042224/1906-09-08/ed-1/seq-18/ocr/,john reese
"that a band played `` pinafore '' musk : when profe-sor wisewent up in his balloon at st. louis , and the balloon has not been seensince.that was an observing teliow , ifhe waa but vears old , who said . `` i'pa , i wish you would quarantine agaiust tom jones cominghere every uight to see sister . it'sgot to be epidemic . `` fayetteville express : dr. andmrs . m. ii . iiouner arrived fromnashvile last week and are now occupying their elegant residence onchuicii street . their daughters , mises ella and lizzie , arc expected here in a few days.au administration turned cornell out of office . now let the republicans nominate cornell forpresident and jrive him a ioodchauce turn the administrationout of otliee . one good turn deserve another . cour . jour.a witling dubs the -'paris ofamerica , '' ' swine cinnatti . '' thatmay be",https://chroniclingamerica.loc.gov/lccn/sn85033964/1879-11-13/ed-1/seq-2/ocr/,tom jones
"about 25 years of ageand a decided blonde , but not pretty.her parents live on the south side.salter enjoys an excellent reputationamong the village folks and has a sonwhom be is sending to school.a negro burned alive.whites infuriated by terrible crimeof black man.newman , ga. , april 25 . — sam hose , a negro , was burned alive by a mob of2,000 people here sunday , for killingwith an ax alfred cranford , a farmer , and outraging his wife . he was fastened by chains to a tree and his earsand fingers cut off . then he was saturated with kerosene and the torch applied . hose confessed the crime , butsaid a negro preacher , named strickland . paid bin- . s2o to do it . stricklandwas strung up to a tree.ihbdbes new yukiv police.mazm ocuiimittee examines a numberof ooppers—croker going abroad.new york , april 25 . —monday ’",https://chroniclingamerica.loc.gov/lccn/sn85033078/1899-04-27/ed-1/seq-2/ocr/,sam hose
"friday ..... mrs. o. h. keeler , of this city , has been madea member or the advisory board of the woman'scouncil of foreign missions of the world 's fair.3xartlusvllle.mrs . may hlte is visiting mrs. fetcr nill . ofsanborn . ... miss leafy branch has returned tocnlcago .... mrs. john hastings , of madison , wis. , is visiting her parents , mr. and mrs. j. c.klefer mrs. hat tie west , of st. paris . o. , isvisiting her sister . mrs. j. h. henry .. .. mr. andmrs . george schmidt are visiting mr. and mrs.william bohnalter .... mr. and mrs. barnes returned to logansport saturday .... mrs. c 1lkesalnger returned friday from athens . o .... mr. and mrs. van kuys . of hopewell , johnson county , are in thiscity .... misses lena mable henryand ' lulu lake are in indianapolis c c. harvey and daughter ollie",https://chroniclingamerica.loc.gov/lccn/sn82015679/1893-03-05/ed-1/seq-14/ocr/,john hastings
"hearing demurrers and artuments in old civilcases took up considerable time alsoyesterday , and lastly the jurors weredrawn and the list turned over to thesheriff 's office to be served . the jurywill report next monday morning at10 o'clpck.county attorney mulroney filed informations direct in the followingcases : state against joseph brown , murderin the first degree . brown is accusedof killing robert gllruth near lolo onfebruary 28. he was arraigned yesterday afternoon and was given until2 o'clock this afternoon to plead.state against henry mckay , robbery . mckay is alleged to have heldup edward peterson on march 6. hewas not arraigned today , and iwasked for time to secure and consultan attorney.state against m. h. prideaux , grand larceny . in the information itis alleged that the defendant unlawfully appropriated to his own use $ 990belonging to w. a. and f. e. simons.the case has grown out of troublebetween prideaux and",https://chroniclingamerica.loc.gov/lccn/sn83025316/1909-03-16/ed-1/seq-2/ocr/,joseph brown
"comfortably aspossible , then leaving for herhome at about 10 * 30 in the evening . sunday morning she returned at about 10:00 o'clock andas she entered the home `` still '' was seen sitting on a chair—butlifeless.mrs . bailey immediately sentword to wilkins ' only daughter , mrs . fred johnson when word wassent to circle for the coroner atglendive , who owing to the muddyroads did not arrive until latesunday evening . an inquest washeld monday morning and it waspronounced a case of heart failure.according to indications mr.wilkins had gotten up sundaymorning , dressed and seated himself on a chair , where he hadpassed away without a sign of astruggle.mr . wilkins was born in vermont march 16 , 1845 and diedjune 10th , 1917 at the ripe oldage of 72 years , 2 months and 26daysto miss ella morgan , and only onechild was born to them . hisEND CLIPPING | START CLIPPINGmr. wilkins always was abooster for this section and a realprogressive farmer . when stillwent to exhibit his farm productsat our fairs in the fall he alwaysbrought home some prize t ribbonsand mostly blue ones . he was apioneer of this section that madegood.deceased leaves one daughter , mrs . fred johnson of lost creekand two aged sisters in wisconsinto mourn his loss.funeral services were conducted from the princess theatre atcircle on tuesday afternoon anda large number of neighbors andfriends were present , to pay theirlast respect to a most highly respected citizen . the ceremonywas conducted by the reverendsbean and christianson . severalvocal selections were rendered bymrs . flaskerud , miss edith olsonand d. l.eastburn . the remainswere then taken to their final resting place in the circle cemetery , over 20 automobiles taking partin the procession.to the bereaved relatives , thebanner joins in extending condolence.here he is ! baxter adams",https://chroniclingamerica.loc.gov/lccn/sn85053024/1917-06-15/ed-1/seq-1/ocr/,fred johnson
or th ii ash h estate inl of 0111 the slx 11lory tory bifl biflness bll bllmness m bulldluit huildhl at tho ii southwest corner colr of if wll wllliam wiliam and spruco mreew hrctl the he buyer i iedward i < edward fdwlrd v z iane ianejoim 13n 13njohn john peters ifer has hn sold to hyman ln n 3t oppetv oppetvheitner opptn opptnhitachel slnioi slnioiand simunaldh heitner lnr for isabella scrlbner lnchiiald and i i ii ie e no 0 231 1 to jm fiist rit thlrteentl thlrteentlafreet llrlnlh llrlnlhlrnafreet d h i buildings huldhu ou a plot 613x1033 613x1033th 6i311033theth the liuyitt hlyri will wi build buildi luid luidii j phillips 1111 a co have ii old for ietei ieteiwagner lllr lllrnllrwagner nllr no 315 31 west t 100th lotlh mrwt a i five fivestorv fn fntorstorv tor american basement dwelling dlln on loi51100 2110 i i for about,https://chroniclingamerica.loc.gov/lccn/sn83030272/1901-02-28/ed-1/seq-9/ocr/,john peters
"ciisociie5iciitov , md , nor 8 frank ilalnsdeliberately shot and killed a. t. 1 urstyand udwin brown late last nlhht the parties were negroes and the affray happenedat a negro entortainmcnt , thcro is saidto have been a woman in the case- ' a youiik negro iijnolieilwabhinotov , nov 8. owen anderson , aneighteen year old negro boy , who outrage 1 aseventeen } ear old white girl , was takenfrom ja ' l in lecsburg , vu , jestorday and| lynched ho confessed lis gutltthe j 0ua1ia & pierre roadwo will hnvo n dlroot line tosouth dakotas onpltnlall arrangements perfected_ _ _ _ _ _llio itoutu w hlcli tlio propnioil e lnr > mil lnkc donv r. uili ( v. pn-clllo purclinscil lt > thehiirlliiktona connection with dnkotnpilimr , s d nov * [ special lolegrnmtoliir j hru ] lho omaha bond oftrulo ; has sent udvlefs to plcrro thnt thovhave",https://chroniclingamerica.loc.gov/lccn/sn99021999/1889-11-09/ed-1/seq-1/ocr/,owen anderson
"black , ellen v.black . nancy v. tinsley and her husband , linsiey . martha k. dodd und ber husband , nicholas dodd.an ' i laura h. amersoa , arenon-reldenis of tennessee and tuppowrl tobe residents of mlssihslppl ; kllzabetn monaster ai.d her husband , samuel t. mcm-ister , and john black are non-residents or tennessee and supposed to be residents of arkansas ; caroline house , sarah e. fletcher qui ! herhusband , fletcher , john b. biac'rt aacyk . lvrkerandher husband , riley v. i ' a.-ker , louisa irwin and noih black are non-rtsl-dentsoi tennessee and supposed to be residents of texas ; and it appearing irom sner12 's refrn in this cans ' ) that t ? e c efenaants , w'm.s.mcslght.mary mariu a-.d her husband , martin , and nancy ba.-t3tt are notto beioundlnhls county : it is therefore orderej that they make theirappearance herein , at",https://chroniclingamerica.loc.gov/lccn/sn83045160/1876-10-12/ed-1/seq-3/ocr/,john black
