clippings,url,victim
"goal , or , when the goal is near , the momentum ofrapid movement carries them far beyondthe proper limits . luther overthrew ingermany the power of the papacy , butretained some of its worst dogmas , suchas that concerning infant baptism , and theunion of church and state . alexander campbell protested vigorously againstminor errors in statement and abuses inpractice among his baptist brethren , butswung away beyond the true perpendicularof divine truth.let all who set out to be reformers , whether in politics , in education , in sociallife , or in religion , be warned by the example of jehu , and beware of driving furiously . there is no panacea for humanills but in the slow working of the leavenof the gospel . save , therefore , brethrenbeloved , some of the mettle of your gallant steeds for another day , and for otherenemies and abuses , and",https://chroniclingamerica.loc.gov/lccn/sn82004649/1891-04-02/ed-1/seq-1/ocr/,alexander campbell
"br ik * •ei.na clean scoop ! ! ! 570hpu « iority ! ! davis , of wooden ltggti dmmm soldier walt the kinow . `` at u 8 ? `` a ik . —the following cfeikt'iia of tliia comity nttcn ' u- ' l thu latefair at clinton e. j pratt ami wife , n . o. ln * tnn and wife , l. w , 11art , j . w. vers ami li . llar ' u ' , ej the l ) em.x over300 ! tbe republican party of buchanatcowi'ty has gloriously maintained its integrity.ntv.rdid tbe democracy put forth moredexpt-rate efforts never did they lie morepersistently and unblnshtngly never didthev resort to more artful dodncs never didthey labor more unitedly and conceotratemore powerfully far a crand attack npon thestronghold ot republicanism , and neverwere they more completely cowe.l and van * qui.-hed . notwithstanding they placed innomination for sh",https://chroniclingamerica.loc.gov/lccn/sn87058351/1867-10-11/ed-1/seq-3/ocr/,j pratt
"room , sat down in aneasy chair before the mirror and sent abullet through his head . his wife , whoheard the shot , found him dead with thewhole side of his head shattered.circumstantial evidence.the first lynching party in bourboncounty since the war , lexington , ky. , july 27.— james kelly , the brutal negro who committed an assauiton the person of mrs. crow of bourboncounty , tfrom the effects of which she willprobably die , was taken trom the paris jailby a masked mob of fully 300 promiuent citizens and hanged until dead , near that place , as it is the first hanging in bourbon countysince the war , the entire community is laboring under the greatest excitement , kollyprotested his innocence to the last , but freshscratches made on his face by the outragedwoman in the desperate struzgle satisfied tneinjuriated mob he was the right man.must refund installment",https://chroniclingamerica.loc.gov/lccn/sn92064070/1889-07-27/ed-1/seq-1/ocr/,james kelly
"central . `` violet turk , elght-sevec-seven . `` `` \ lolet l ark . eighi-double-seveu ? `` `` 1 reckon so . `` `` and what number do yon vratit ? '' '' elmdale . two-naug'it-four-seveu . '' '' what is your name ? `` `` ily name is john henry migg ; e3 . 1live at tjo biicken street , violet park.my house phoue is violet park.seven-se\en or eight double-seven , asyou choose . 1 am married , have nochildren . \ve keep a dog and a cat anda perpetual palm and a bostou fern , and '' — '' all that is unnecessary , sir . wemerely '' — '' and last summer wu did n't have abit of luck with our roses . 1 tried tohave a little garden , too . but the neighbors ' chickens got away with that . thehouse is green , w'th red",https://chroniclingamerica.loc.gov/lccn/sn87093029/1908-05-01/ed-1/seq-6/ocr/,john henry
"john s.'alfrlond . the sanctuary was beauti ? fully decorated with palms , ferns andcut flowers , the color scheme beingwhite and green . the bride came intochurch with her uncle , dr. henry castleman . of martinsburg , w. vn .. bywhom she was given in marriage . miss laura mitchell osburn . sister of thobride , was maid of honor . arthurholmes allen , of richmond , u brotherof the groom , was best mun , and theushers were dr. louts m. allen , ofwinchester , another brother of thegroom : a. l withers , bowles fon ? taine llppltt and harry warden , allof clarke county . the wedding musicwas rendered by miss jane c. moor.- , of berryvllle.after the ceremony the young coupleleft in an automobile for harper'sperry , where they hoarded a baltimoreand ohio itnilroad train for tho north . [ special to tho . times-dispatch. )",https://chroniclingamerica.loc.gov/lccn/sn85038615/1911-10-21/ed-1/seq-7/ocr/,laura mitchell
lillismonqghj6 k6iiqp naturh miss esther swett mhzedith swett swett and miss louise dill di1l of ofbaltimore 0 0f3aitimorebaltimore a cousin of the bridelouis maxim of new york will be bewill bebestbest man for kr jtpp and the ushers usherswibwill be prank herald koawett snow snowwaldo see snowwaldowaldo mclean andchario add charles lewis of ofnow ln ofnwnow n york george daniel marcy of ofportsmouth ofpor ofportsmouthportsmouth por uth n h sidney kent xeat o oaabevlue 0aflbeyuje oasbevweaabevlue n c dr robert y yadd sulttvafe sulttvafeand suwvanandand lawrence green greentne greeatne oruentaotne ceremony at th the church will be befollowed befguoed befollowedfollowed by a small reception at the theatn tbeboide theborneborne of the bridea pana at t t8t tatrftatn 8t atrft c for the bridal party relative relativeand j jins rwaandand a few intimate friendmr friend tiendemr frieddiliimr kipp and bin biide bz brio win teav teavwaahfaigtoa ye vewashingtonwashington 1 od for forupon a,https://chroniclingamerica.loc.gov/lccn/sn84026749/1910-11-12/ed-1/seq-6/ocr/,charles lewis
"keshloar of kansas city passed through here to jefiersoncity last night with four prisoners , recently tjenteuced to the penitentiary . theirnames , crimes of which they wcn mnvicted hnj term- f imprisonment were asioijows : daniel jordan and duucan jordan , burglary and grand larceny , eightyears each ; thomas smith , alias blackey , robbery , sevea years ; william mccasery , burglary , seven years.two swnnf ottshilo ; feb. 20. jacob s. shoop andthos . j. cole , the former the murderer ofanthony schilling his assistant in his bakery , the latter the murderer of his roommate walter mcallister , were hangedhere this morning on the same gallows inxklojamensin prison , lhe drops lell at10:4. there was no sensational scene inconnectien with the execution.brooklyn eaglt.a word of warning.there are miny white soaps , each represented to be `` just as good as tht ' ivory ' ; 'mhey are",https://chroniclingamerica.loc.gov/lccn/sn90061066/1890-02-25/ed-1/seq-3/ocr/,thomas smith
"27 ) johnbrown , glasco.restoration and reissue-john h. butter , wichita.increase daniel w. bli-s glearwater.rci-sue and increase william cu-ick , salietln.original , widows , etc . minor of hubertbucker . edwardsville : welthj a. bacon , corning : lurenn ji . smith , ottawa ; helenm . andrews , leon.missouri.original joseph james . norborne : johnbuhl , new point : august baa-eh . st.louis ; john a. ilardenbrook . carthage : james o. smith aurora ; henri i.emlvst . louis ; charles brown . siriis point ; adams burns . snringlield : cli irles dbrock , jefferson citi ; bmerv b. whitcomb , sedalia : james h. hogan , klrksille increase samuel mcdliitt . bolivar ; herman kaeppler . st. louisbi i-suc and increase aviliiam slanfieldpale-tine.origin il widow- , etc minor of amoskrwin . nellcjsiillo ; mina helm . wellington ; jon.is butrher , fither , lown- citvminors of lazarus h linos",https://chroniclingamerica.loc.gov/lccn/sn86063615/1897-11-08/ed-1/seq-5/ocr/,joseph james
"with nttnekiiik mable hdmoiiiuon . hut it is said ! thoy weie probably innocent.at 2:15 o'clock sunday morning'william allun , u jintiu negro , wastakon f i om the county jail and lynch , e i in the public square by the samemob that two hours earlier hnd hanged ' horace duncan and .lames coplandthe body of allen later was buinel tonshes ns had been those of tho otheinekrooh , beneath the spot where theyliinl been lynched.followlnc the dispatch of duncan innd copcland some one nugigostctt lliatallen nnd hits cain , two other negroesknown to be in the jail , should also bol.wtched . the mob , now bloodthirstynnd wiought up to the highest pitch ofexcitement , teaillly took up tho cr ) nnd soon the charred bones of a third ivictim lay beneath the statue of the igoddess of mburty . cain escaped . iallen nnd cain weie being held upon",https://chroniclingamerica.loc.gov/lccn/sn85038161/1906-04-19/ed-1/seq-2/ocr/,horace duncan
"rent low . call at 920pioneer press.housk — eight-room `` house ; all modernn conveniences ; rent 525 per month.cremer & co. , 313 jackson st.f i ol'sk — fur rent , eight-room house ; lowern town ; gas fixtures : furnace : paperedthroughout : $ 40 per month . john rogers jr . i « ! c-bro. , fourth and jackson sts . ji tol7bk— eight-room house on viola st. , ft . between jackson and cedar ; city water.inquire 22 viola st.itocse— a ten-room dwelling , with allxt . latest improvements , corner east fourthend maria ay . : street car passing by.house— nine-room house for rent , andxi part of furniture for sale ; clear s3labove rent : good location for roomers . callat is=6 east tenth.house— for rent , a line ten-room cornerxx house , no . 557 canada st. ; all modernimprovements , and in best of",https://chroniclingamerica.loc.gov/lccn/sn90059522/1891-04-19/ed-1/seq-16/ocr/,john rogers
"mehrere zusammenstöße stattgefunden ; em neger wurdeschlimm , ober nicht gerade lebensgefährlichdabei verletzt . in der verflossenen nachtwurde auch gegen richter sherman einmeuchlerischer ueberfall geplant , weil derselbe mehrmals gegen die schwarzen entschieden hatte . der ueberfall mißlang.trei neger gelyncht.raleigh . n-°c. , z. september.henry tanver , john tanner und alonzo smith , drei neger , wurden gestern früh znoxsord durch 75 bis 100 maskirle weißeund neger aus dem gefängnisse zu oxsord geholt und aufgehängt . john undhevry tanner waren der ermordung einesnegers , und smith eines einbruchs nndder brandstiftung ( ans dem letzteren verbrechen steht iu nord-sarolma die todesstrafe ) angeklagt . nur ein einziger mann über , wachte das gefängniß , und derselbe wurderasch überwältigt . die coroners-jnry , welche znr untersuchung der angelegenheitversammelt wurde , erzielte lejm entscheidung und » eriagie sich bis zum 6. september.tampfkeffel sxvtosion und levensverwst.chattan 0 0 ga , tenn .. 3. september.—js der perry'schen",https://chroniclingamerica.loc.gov/lccn/sn83045081/1888-09-04/ed-1/seq-1/ocr/,alonzo smith
"s attitude as to intervention is just what it has been sincetli « • troops were sent to texas . without action of congress , there can beno intervention.the truce broken . ( continued from page one . ) not been learned . glen chessman ofshrieveport . la. , mrs. joseph moore head . edmund heaton and luis yillalo ! as of el paso weiv among those woundd , but not fatally.there was occasional firing tonight intojuarez , but gen. navarro seemed to bein complete command.in the main insurrecto camp todayconfusion lvigned . orders wer » * given fori gerui.il attack , but they were countermanded . it was argued by some « * f therebel chiefs that since a small detachment had made such progress it was tin * duty of the rest of the army to aid theattackers.general mad ro wavered in his decision , but finally decided t <",https://chroniclingamerica.loc.gov/lccn/sn82014248/1911-05-09/ed-1/seq-3/ocr/,joseph moore
"? tions were present from all the countiesand upon the intelligence of the body.he believed that the action of this con ? vention would be for the good of all thepeople and particularly of the demo ? cratic partym ? . j. t. roper , of marlboro , andgea . william stokes , of hampton , were unanimously elected secretariesthe roll of the convention was thenmade op and the chairman announcedthat sjo delegates were present . thisbeing more than a quorum the chairmansaid that the convention wa9 ready toproceed to business . '' on motion ofcol . j. c. haskell the temporary organ ? ization was made permaneut a : :d coiorr again returned his thanks for thehonor conferred and the confidence re ? posed in him . , mr. g. r dean moved that a com ? mittee , consisting of one member fromeach county , on platform and resolutionsbc appointed",https://chroniclingamerica.loc.gov/lccn/sn93067846/1888-09-12/ed-1/seq-1/ocr/,william stokes
"large plantations into smallfarms ; an increase of educated whitelabor by immigration ; diversifiedfarming and a continued developmentof the mining and manufacturing interests . '' editorial sotes.a petition is being generally signedin baltimore asking the school boardto appoint colored teachers for thepublic schools of that city.the chicago tribune says that andrew jackson announced the principle that `` to the . victor belong thespoils . '' andrew jackson never announced any such principle . william1 . marcy , of new york , was theauthor of that phrase , and the repubcans have been hugging it to tbeirsweet bosoms for more than twentvyears.lord henry lennoe , m. p. , speaking at liverpool r cently , said thatfrance was strengthening its navy ata more rapid rate than england , `` andurged the importance of maintainingmaritime supremacy . he charged thegovernment with a morbid dread ofresponsibility , with reckless concession to passing cries , with sentimentalsubmissivenessEND CLIPPING | START CLIPPINGa continued developmentof the mining and manufacturing interests . '' editorial sotes.a petition is being generally signedin baltimore asking the school boardto appoint colored teachers for thepublic schools of that city.the chicago tribune says that andrew jackson announced the principle that `` to the . victor belong thespoils . '' andrew jackson never announced any such principle . william1 . marcy , of new york , was theauthor of that phrase , and the repubcans have been hugging it to tbeirsweet bosoms for more than twentvyears.lord henry lennoe , m. p. , speaking at liverpool r cently , said thatfrance was strengthening its navy ata more rapid rate than england , `` andurged the importance of maintainingmaritime supremacy . he charged thegovernment with a morbid dread ofresponsibility , with reckless concession to passing cries , with sentimentalsubmissiveness to crotchet mongers , with having capitulated in face of defeat , and having trailed",https://chroniclingamerica.loc.gov/lccn/sn86088296/1883-07-26/ed-1/seq-1/ocr/,andrew jackson
"she ' landed three in her time , too.cincinnati has grown in population 11.2 per cent in the pa-itj ten years . cincy has boon ruled by i joss cox who rave the city a '' business administration ; allowed the dives and accompanying graftto exist . cleveland , under tom johnson 's warfare on vice , hastgrown in population 40.9 per cent the last ten years . ten years nsjo ' hi.- .. - two > hi'- had substantially the name population . what 's theanswer mr. business man of tuc-omn . a clean town means population . a there i- no getting around the cold , hard figures . you business men rely much upon figures.women 's and misses ' samplecoat and suit shop• ; 510-511-512 fidelity bldg . r. j. quick , manager.take elevator —fifth floor.big four days salesaturday , monday , tuesday , wednesday ! , if :",https://chroniclingamerica.loc.gov/lccn/sn88085187/1910-10-28/ed-1/seq-4/ocr/,tom johnson
"s. arbogast property-othings sold well.the prices at the administrator'smonday , were well maintained , thej total receipts exceeding the appralsed value something over $ 100 . auctioneer a. v. ball conducted the sale.grangeville hotel rooms.nice clean rooms at 25c , 50c and75c . you are invited to call mrs.fenn batty.-o charles wilson and family arrivedin the city sunday on the lewistonspecial enroute to their home atwhite bird from a trip through montana and southern utah . the camasprairie country looks good to themafter traversing miles upon miles ofbaren wastes of unirrigated sagebrush and hot sands.last great metropolis ofnorth americafort george—now starting on main line of grand trunk pacific ry. , and on lines of six other railroads projected and building.fort george is geographical and stategic commercial centerof british columbia and metropolis of an inland empire larger thanthe states of minnesota and iowa.fort george is at junction of one thousand miles of navlgmilliona",https://chroniclingamerica.loc.gov/lccn/sn86091099/1910-07-21/ed-1/seq-3/ocr/,charles wilson
". . . .surveyor general , w. v. aiexanaer , sudt . public works , w. e. kowen.1 .supt . water woritb , auuxowinspector electric lights , john uassmyregistrar of conveyances , t. g. thrum.road supervisorhonolulu , w. h.cummings.insane asylum , dr. geo . h. herbert.board of fire commissioners . andrew brown , charles crozler and j.h . fisher.james h. hunt , chief engineer , h.f.d.willliam t. uns , secreuiry.rttreau agriculture andforestry.president : the minister of interior.wm . g. irwin , allan herbert , johnena . joseph marsden . commis-sioner and secretary.i -ri-rmi- t-t y a tt-lommmissiuis un ruobiu liaiuo , j . a.king , l. a. thurston , j. f.brown.agent of public lands , j. f. brown.department of finance.office in executive building , king st.minister of finance , s. m. damon.auditor-general , h. laws.registrar of accounts , w. g. ashley.clerk to finance office , e. r. stackablecollector-general of customs , james",https://chroniclingamerica.loc.gov/lccn/sn85047084/1896-02-15/ed-1/seq-8/ocr/,andrew brown
"is still required.severe s-torms with 'hall damaged cropover considerable areas in the centralportion of north carolina , chielly jndavidson . iredell . franklin . wake andnash counties . the week closed cloudyand cooler , but not sulllciently so tocheck the growth of crops.the sheriff of carteret county byprompt action paved lewis patrick , colered . from lynching . patrick lacharged with the murder of 12 . 11. weekto get j2.000 which weeks had in hustore.it was state last week that colonela . q. holiday had not resigned aspresident of rhe agricultural and mechanical college here . there is now agood deal of talk to the effect that hought not to in ? displaced . the warfare between the friends of 5. t. winston and w. s. primrose has gone tosuch a length 'that it does not appeareither of them can bo elected . theroare also some unfortunate quarrelamong the faculty.a negro 'holiness",https://chroniclingamerica.loc.gov/lccn/sn91068367/1899-06-16/ed-1/seq-5/ocr/,lewis patrick
"titut « . jf * bfwsrf effr « a4 . kone fenulne without w. l , poukt & x name and price stamped on bottom . lookto it wbea yoti bay.w . 1m douglas , ifrcvhton , t * t • * biwmjwprice five cents.2 , bestbargainsinul paperare tobehad at frank smith 's.ofofoursawlot 's wifewas theadjectives'stock.will do that on sight , and that 's why weyou to come and seefor yourself.and conquered.you 'll come , see , and purchase.saveyourself a dissapointment and lossby an early call , uamolixk •uaxmixu , t'ollkt'tiomft , etc.f . d. firr » , president , ff . a. maceat , toyour eyesas ] & m. £.fitts , caakler.vice president.w . jl mcuiluma1assistant outltrfirstnational bankcapitaland surplus , a1m•top— straaold everywbara.them it is a dutyto est tbm tiwt tsids torrmomlaa inyonr tootwaar byrtrss.soldthe fair , jpa & msb st cabby , madison , 6. $ 61,500.a qtneral banking business",https://chroniclingamerica.loc.gov/lccn/sn99062034/1893-03-09/ed-1/seq-1/ocr/,frank smith
"seass , assssass * aisd with sxsjs , wewillsend the purrlmser our w ritten gtuyrantis , ^to rrfinid the inolli ^ if tin * tleatuieiit does not^vllrrl a cure . ( ^uaiantt * - * s issued only bythesmith drug company , soi k aukstsmainstkkkt , anat'onda , mtj.nt.manufacturersdr . robert brown m l- ( ^ of tin * cmlmm m'-ilklti^ ^ ^^m-^1 any , i^ lim-alrtl ih-rmaiifiillv in hutto^1.146 v\tst^.r^uiu ' ft.iitvu op [ ^o^iitfumagliuk.vliero|t may h * ^ mmlw |m| of rharro on^ : 11 clirodlo ilimi'^^t'^ or i i^tli wxfk. ! ! ^ will uia^r.o ! it^ jour ( ii-sfii * * * and t^h^jr ( ^ii hi- cuufeof vour trotihlm * itl * out a^knu^^cm u kinule i.nt 'm i^ ifi . 'hit * nit'lltotlt of iliair-^iiovs ; iiitl treaiincni iiwil t^v llus rnitiictu^ftttvinlim an * ciiliri'ly iifw ana tmkn^^wii lo um^^mm ofnn^^lical |^tari tliomtt . l^r .",https://chroniclingamerica.loc.gov/lccn/sn84036012/1891-04-10/ed-1/seq-7/ocr/,robert brown
"states , caused by the death of justice lamar , the president has not given seriousconsideration to the question , but isexpected to reach a decision as quickly as possible.new district judgefor south carolina ( associated press. ! washington . jan. 5.—the president today sent to the senate thenomination of joseph johnson of spartanburg , s. c\ . to be united statesdistrict judge for the western district of south carolina.judge johnson is now serving under a recess appointment.imsn'nkwdrkik hd formp showsuccess of big show thismonth assured throughenthusiasm of men behind undertakingthe automobile dealers are by nomeana > the only members of the mont * gomery automobile and accessory as * soclatlon who are showing great interesf in the forthcoming show . theaccesosry dealers are working equallyas hard to have their exhibits themost talked of during the throe daysof the show.w . p. nunn , of the auto batterycompany , is making great",https://chroniclingamerica.loc.gov/lccn/sn84020645/1916-01-06/ed-1/seq-10/ocr/,joseph johnson
p m white b abello or fori worth colognelasting fresh and fragrant atsouthern drug storethofort worth grocer co successors tospeucer tuckergrocers wholesale produco and commission merchantshnve you seen those 23 < jeut huckand damask towels at b c kvansco a wonderful baigalnxultccall work left wltlicantrelldlliardtor repairs can be found with john howard ot tlio texas pawn brokers211 houston streetfourteen hours thirty minute togalveston via g 0 s f ryliauos uud organshoward tully oilers his entirestock of pianos mid organs nt actualcostlus ii marlludaleimporting tailor brunswlgo cornerwo have received this weeknew jlaku hominy crushed whitewliatimported tuplocakdum enceso full creumtonguecheeso oxnew catch mnckorelmonieioiuatv cuspecial brands orcicara at tho southcm drug storeit brothers best big hugs jc1frovatore la belle leuorbird eeed bird ttravel and mookingbird food ut turn r mcclurosgcais115 a in jp mf ky leave fort worthrrlve ut galveston at 1010house furnishersnnd all pintlescontemplating the nur° carpets mailings and oilcloths will save from 20,https://chroniclingamerica.loc.gov/lccn/sn86064205/1884-08-31/ed-1/seq-8/ocr/,john howard
