clippings,url,victim
"ireaiment oi cnromc.diseases on monday and saturday of , eachm ...... meat markets.g . j. saal , butchers , and dealers in fresh beef , pork '' , veal and mutton . : meat market south sidemain su , three doors west of the mcnultydouse . . v : ; john miller .butcher and dealer in fresh meats of a ) ikinds , `` dried ' beef , and bologna . meetmarket at his old stand , basement of millers block opposite the town hall .. -church directory .. religious services are regularly held inthe following churches in this place everysabbath mornine'and evening . . ... methodist episcopal church , corner ' of4th and church streets . tev . x. jv . jjissett , pastor . prayer meeting every thursday evening.presbyterian church , corner of 3d . andchurch streets . rev . john robinson , pastor . . prayer meeting every wednesdayevening.lutheran",https://chroniclingamerica.loc.gov/lccn/sn83035174/1870-06-01/ed-1/seq-1/ocr/,john miller
"will probably die.france do n't want ferdlaconstantinople , july 20. ? france will not acknowledge prince ferdinand of saxe-coburgootha as ruler of bulgaria because roumehanswere permitted to vote in the sobranje for hiselection.killed bjr a fallingchicago . july 20. ? a a'etrt special from terrehaute , ind. , says : andrew williams and robertwest were killed , and robert williams , brother ofthe first named , fatally injured by a tree tailingon their buggy yesterday 15 miles south of here , as they were returning from a funeral.wallnew yorx , july 20 , 11 a.m. ? the stock marketopened very dull but strong this morning , firstprices showing advances over yesterday 's finalfigures of from x to % per cent , tbe latter inlouisville and nashvllia . a fair business wastransacted in richmond and west point , newengiaad , reading , union pacific , western union , and st. paul , but",https://chroniclingamerica.loc.gov/lccn/sn83045462/1887-07-20/ed-1/seq-1/ocr/,andrew williams
"villages , with a population of26,000 were annexed to cincinnati , giv­ing that city a population of 355,000.for the first time in the history ofcolorado the gold output for 1895 ex­ceeded in value that of silver . the fig­ures are : gold , $ 17,340,495 silver , $ 14,259.049 . andrew brown , a negro cattle thief , was hanged by a mob near vvestvilje , miss.the philadelphia bouise , the firstgenera1 exchange building crected inthis country , was formally dedicatedthe public debt statement issued onthe 2d showed that the debt decreased $ 1,179,349 during the month of decem­ber . the cash balance in the treasurywas $ 178,027,200 . the total debt , lessthe cash balance in the treasury , amonnts to $ 947,298,262.montana produced in metals about $ 47,115,000 during the year 1895.mrs . john brumer and her two girlswent down an embankment in a wagonnear akron , o. , and",https://chroniclingamerica.loc.gov/lccn/sn85025620/1896-01-09/ed-1/seq-2/ocr/,andrew brown
"vetreleum and olber tills , ex-ceedlnglt barrets . , .... petroleum , selling from one-horse wnfeneither at wholesale or retail , te merchantor consumersi'etreieum , selling from two horse wagon .... v ' e syrnpte ! i in the abeunathe : hidi : op raul hisvciib.find wjihum dnsve.jehn hancock and samuel adams -were prime movers in the ngilatien infa & sacliusetts against tlia unjust taxntlen imiwbcti by kins ' geerge ill. uponills amerlcnn colenics , gen. gage , the english ceinmnntler nt uosten , proposed te capture these two patriots and send them te england for trial.chcy were btaylnrr nt lexington , ub ( j jt waa arranged thnt should kngllshoiievherae wagon ... twe-horse wairen .. four-borne wagon ........... ..... astrologers and fortune tellers , per day.mil pouter ...... , -.-.heardlng-huusev . nublln .. itewle-wnlvfs , slung shots , urass knucks , and dlrk-knlves ; .. .. . wmqfraul nnmku4 te town",https://chroniclingamerica.loc.gov/lccn/sn86069117/1903-01-02/ed-1/seq-1/ocr/,samuel adams
"c. hall , former professor i'nion theological seminary : harris hillquit , the rev- john haynesholmes , frederick c. howe , cn'tedstates commissioner of immigration , new york ; jessie w. haughan . professor , barnard college . new york ; william i. hull , professor . swarthmore college ; paul jones , rufus h .. tones , professor haverford college ; david starr jordan ; chancellor meritns lelan ' l stanford , jr .. i'nlcersity ; george w. kirchway , former dean , columbia univers'ty law school : lindlev m. keasby , professor universityof texas ; edward krehblel , professor , leland stanford jr. , universitv ; agnes brown leach , new york : louis p , lochner , the rev . frederick lynch , rnbhi judah k magnes.new york : theresa s. malkield . newyork ; james ii . maurer , presidentpennsylvania federation of labor ; miss tracv mygatt ,",https://chroniclingamerica.loc.gov/lccn/sn84031081/1919-01-25/ed-1/seq-1/ocr/,paul jones
". x. x. , through g. b. mus ? ry , $ 7l 50 ; iu her jainos ii am en , moravia , iowa , $ 2 ; employe * olttluger m anufacttiilng company , now york city , through ? t. e. hardeudcrah $ 1 * 17 : william henry smith a co. , . iso . 'lotal , $ 1,735 * 17. previously acknowledged , ' $ 111,470 si . grand total . $ 110,200 4s.0 two cottage boxos for tho cor.ocrt at gllinoro'egarden ou monday evouiug lor the rcllkf ol tbo suf { lorera wore sold et iho cotton exchange . the puraetiasera were jameu f. wcnmao . $ 25 , and lienrylk tilnaton . 125.the loiiowing additional subscriptions were receivedby lbo statiouors ' board el trade : ? wilkinson brother * a co. , $ 611 ; b. k o. myers , 8115 ; w , ii",https://chroniclingamerica.loc.gov/lccn/sn83030313/1878-09-21/ed-1/seq-5/ocr/,william henry
"! hi ? i district i-.m been represented by ai .-mo . rat for ... nie terms.an effort ls being made to have tire hydrantsplace i ut suitable joints i0r the protw mun ofproperty , and . arith thia end in view . louis m.i .. - '' ! and william bell , of bay ridge , repreaentingnearly three hundred realdenta , r.mtly called on jthe board of city works and presented a petition ! to i'-pun commit doner lyman . the officials said jtl : - ' , would c. isidor the matter , and doubtlessfavorable action win fol.ow tha necessity of firehydrants i * imperative , and steps tu further thiswick will also be tai * > a b ) other section * of 'heward.i . ' m night a meei ng waa held st tbs x ' w ' tr ? club for tba purpose of arranging for anindividual",https://chroniclingamerica.loc.gov/lccn/sn83030214/1894-10-20/ed-1/seq-13/ocr/,william bell
". george p. moore , badlybruised about the body.m'fm.ellanl ) mat iie . back injured.miss dektih kag , prostration fromfear.two children , trampled underhorses ' feet.it was in the second heat of the 2:50pice . von thul was driving mamie woodr.nd collided with the sulky of czaretta , driven by william miles . the horfes wereentering the stretch under a hard driveand the collision caused mamie wood tofall , overturning her sulky and throwingvon l'hul ten feet . czar , driven by mcclelland maple , w ; : ; three lengths behindmamie wood . maple could not hold czarand the rls dashed over the prostrate formof von phul . maple was knocked hlsh inthe air and off his sulky , while czar toredown the home stretch without a driver.mamie wood jumped up and started at adead gallop toward a gup at the vnzl cadof the track . pully two thousand peoplewere crowded",https://chroniclingamerica.loc.gov/lccn/sn82015679/1896-08-28/ed-1/seq-2/ocr/,william miles
"a .. may 7. while atwork in tbo laboratory at lehigh university harry thatcher had his eyes destroyedand was proliably fatally burned byexplosion of acids in a test tube . the unfortunate man is a junior and resides bore.school iolitlo and morder.cuiri'lk ci : kkk . cola , may 7. samuel taylor and ltobcrt wyalt woro shot andkilled at troll schoolliouso . `` lire miltfrom hero , by m. kadcllffu , the shooting , it is said , res ul toil from a uuarrol over theschool election which is being nem today.cholera acln threatens kumla.opksa , may 7. advloo from tho cholera infected districts show that the opi-demio is seriously increasing . i ' u lessmeasures are immediately taken the disease is likely to spread throughout kusalaand reach the rest of kurope.hrlckmakera strike.alliant . may 7. throe hundred brick-makers employed iu the brickyards atcot-yuian 's wont ou a strike for an advance",https://chroniclingamerica.loc.gov/lccn/sn94053256/1895-05-07/ed-1/seq-2/ocr/,samuel taylor
"rank among the most conservative an influential papers of thesouth and their defection follows closely those of the knoxville tribune andraleigh news and observer.tai.kku about his sister.a serious aiul probably fatal shootingin tin * kanawha valley.special to the register.charleston , \v . va. , june 15—alex.mitchell shot and fatally wounded frank king a few miles south of winifrede , last night , resulting from aquarrel over some remarks insde bymitchell about king ’ s sister . mitchellfled . physicians say that king cannotlive.regular summer shut down.el wood , ind. , june 1 '' > .—the macbethlamp chimney factory , the elwood wini dow glass house and the bottle plantwill close down on the 29th instant , throwing 1.000 persons out of work fortwo months.dropped dead in his office.baltimore , md .. june 15.—h . h. dafthiells , collector of the port of crisfleld , md. , dropped dead in his cdliu *",https://chroniclingamerica.loc.gov/lccn/sn86092523/1895-06-16/ed-1/seq-7/ocr/,frank king
"the assassination of john t. orr , a wealthy merchant of clarendon , a few nights ago . thewife died from a dose of poison self-adminlstered , while the negroes , her associatesin crime , were strung up by a mob of ciilzer s.the lynched are * manse castle , dennis ricord , rilla weaver , susie jacobs , will saunders . ... while the ave bodies swung in the earlymorning breeze the body of the widow ofthe murdered man lay dead in her cell inthe county jail , with only the soft , sweetvoice of her three-year-old child neva tobreak the midnight silence cf the gloomyjail , as the little one vainly cried for hermamma.somewhere a young woman , once prominent in clarendon society , is a fugitivefrom justice , hunted by the officers of thelaw , charged with murder . her name ismiss raehael morris , and she is theEND CLIPPING | START CLIPPINGon the trail , butthey were unable to run down the assassin.after an inquest extending over two days , a verdict was returned charging mrs. orr , the murdered man 's wife , with being theinstigator of the crime . miss raehael morris , manse castle , will saunders , dennis ricord , rillu weaver and susie jacobs , j the five last named negroes , were chargedwith complicity in the crime.castle was arrested sunday and l > arelyi escaped lynching sunday night . the mobhad already gathered to swing him up , and would undoubtedly have carried outtlielr plan but for the earnest appeal inbehalf of law and order made by judgethomas , who appeared on the scene just intime to prevent the lynching . he addressed the crowd , besought the mob to let thelaw take its course and promising themthat the accused should have a speedyacenm-d ( he wife.castle",https://chroniclingamerica.loc.gov/lccn/sn83045462/1898-08-10/ed-1/seq-3/ocr/,dennis ricord
"toronto university college , toronto , ontario.offico at bostwick 's drug store.residence corner stau and frentiat streets.dr . a howell , physician and surgeon.office 114 chisholm blreet.dr . a. letournoau,140 washington ave. , between episcopal church aud centennial block.geo . b. gbeening , attorney andcounselor at law.chinholro 8treet.echo block . james collins , law office , culligan block , alpena.geo . hydron , barberladies ' and children 's hair-cutting a specialty.second street , next to holmes ' grocery , button'sold slunu.dest work guaranteed.1 . h. campbell , successor to'campbell & nicholson , tin copper and sheetiron workers.all work promptly attended to.estimates furnished forheating by hot water , hotair , or steam.shop on hive r st. , between 1st and 2d.telephone 99.learntelegraphywanted young men to learntelography la oaf offleea andbmootne erpwrt operator . the oily co. takingtudanta . wrtte city telt graph c0 owotta , mich.fee ! c ; lherhumorous.her spirit went a",https://chroniclingamerica.loc.gov/lccn/sn95077631/1893-09-20/ed-1/seq-1/ocr/,james collins
"mi gko minstrel . i/txched . , he had fireu liiiu.heriiniiiately into1111 aadienee . .. st. louis , mo. , february 17.— a special to the , . post-dispatch irom newmadrid , mo. , says : : a mob of ; masked menoverpowered the jailer and took a negro ; louis wright , a sliort distance from townlast 'riight , ; and hanged '' him . '' richard & pringles ' ; negro gave an '' . , eriterrtainment here saturday night , when lanaltercation -arose between one .of themusicians ' and v some ; • persons -in theaudience . `` the whites , made , ; an onslaught011 the musicians , and/one of , the negroeson the btage . began to shoot./ several persons '' in the audience were- hit , but noone was ; seriously , hurt . • '' - ' : ; ■- `` • the negroes ran",https://chroniclingamerica.loc.gov/lccn/sn85038614/1902-02-18/ed-1/seq-1/ocr/,louis wright
"alleged , disorderly houses , and the inmates , fifteen in ; number , all colored , were locked up . duringa quarrel yesterday between william pool andlaura johnhon . both colored , laura was badlycut in tlio left arm by william , who was shortlyafterward arrested.carter 's cankox. ? john carter and georgecorn , colored men , onarreled saturday nightabout some money tliat corn claimed carterowed him . the latter went away , aud whenhe returned he asked corn , `` do you want yourforty cents now ? '' corn replied , `` yea . `` carter , it ; s charged , drew a pistol and said , '' take that , '' but corn said lie did n't want it.one witness who appeared in tho police courtthis afternoon described the weapon as a `` selfacter . '' `` what do you mean by that ? '' he wasasked .",https://chroniclingamerica.loc.gov/lccn/sn83045462/1890-11-10/ed-1/seq-6/ocr/,john carter
"the kind of `` shooting '' indulgedby th echildren of larger growth mak¬ing their homes in that town . ( iran-vide richard , a policeman , late onduty at meridian , has also reachedthe city and was at the capitol yes¬terday . he confirms the reporteddeath of henry john-on , marion white and isaac ' l , x the latter washauled up to a tree and shot becausehe wa ! brave enough to ask skulkersnear his premises `` to come on andnot bide away in the dark . '' theregulators tore off the palings ofgranville richard 's fence , broke downhis gate , shot his dog and bravely fac¬ing his wife told her thst they weresurely coming on wednesday night tokill 'richard himself . richard wasbat that time in the woods . he gotback on thursday morning , ami near-ing that the people had promised tokill him and indeed had come ac¬cording",https://chroniclingamerica.loc.gov/lccn/sn83045160/1871-03-16/ed-1/seq-1/ocr/,marion white
". poseyvs . hanson ; rule on defendant to employ newcounsel . assignment . nos . 7 , 30k , 34 , 35 , 4244.45.40,47.48,49.50.eqcrrv coukt , no . 2 justice hageeshirley vs. moding ; order extending timo toshow cause to october 27 , 1891. in ro marcelius acton , william brooks , and josephgolsbee ; writs of lunacy ordered . tuckervs . tucker : susan m. tucker made party defendant . lehigh valley coal company vs.french ; order continuing injunction till finalhearing , and order sustaining certain exceptions to answer . no assignment.ceimixal coutit , no . 1 justice m '' ccojtas frank aldrich , forgery ; jury respitedcincuit couht , no . 1 justice biiadlet smith vs. miller , dubois vs. dubois , west end national bank vs. frank ; judgments by default . nugent vs. baltimore andpotomac railroad oompany , mullan vs.baum . huysman vs. huysniiin , queen vs",https://chroniclingamerica.loc.gov/lccn/sn87062244/1894-10-18/ed-1/seq-3/ocr/,william brooks
"» nyt « on has » n * en r « * ques » o < l towrite the inaugural ode fer the auntraliauluteruatiobal kxhibiuou.miss b. m. pat lemon , a granddaughterpresident andrew johnson , is l » rt—field.6atparing to enter ( bo le etmiv . lowell , wife of james russell lowell , the minister t « » spain , h : « * f-e * nsutteiiug from u dangerous attack oftyphus fever , but is retwong wing , a e « > u\t * rt » * d c'hiunnum , « le led treasurer of a chine * * » methodlst church hi california , haa beliaved alice same « like melican unihtho fund » — $ tfoo. « « gvwho wasaud abscondedkwv . john h. young , hr . a prominent• , k « * rproba < ly the mo-tty , va. , andexien.-lv « « e.gltivaiorof norfolk ein",https://chroniclingamerica.loc.gov/lccn/sn82014805/1879-07-31/ed-1/seq-2/ocr/,james russell
"festivities of last veek . mrs. ' butters , who came down from the northern part ; of the state a fortnight ago , will re [ turn in a day or two to finish her visitwith her sister . the nichols will returnto their home in stockton .today.mrs . frank johnson jr .. who left sanrafael a few months ago for a trip- . toeurope , will return some months soonerthan she originally planned and is expected in san rafael next month . mrs .. johnson was to have spent the . entire'season .in the . east , and may make another visit to new york before the winter.• • •• letters from england bring the newsof miss winifred iune morgan 's , engagement to slgnor antonia de grasal , the well known violinist . the wedding , which will take place in london at thehome of friends , has been",https://chroniclingamerica.loc.gov/lccn/sn85066387/1908-05-15/ed-1/seq-6/ocr/,frank johnson
"`` after the ball , '' is meeting witha ready sale . address the author atcanema , kansas.governor lewelling has appointedthe following delegates to the tan-american bimetallic convention.which meets in st. louis oct. 3 : dr. jbohrer , of chase ; j. w. briedenthaland f. b. johnson , topeka ; john hughes , howard : d. b. williams , edgerton ; m. r. southerland , man-kato ; c. b. hoffman , enterprise ; lii . thompson , norton ; b. d. crawford , tratt ; b. f. patch , hiawatha : ii . atwood , leavenworth ; e. s.waterbury and calvin hood , emporia ; ii . l. moore , lawrence andw . e. ballard , ballard falls.speaking of the railroad commissioners who visited wellington lastweek , our neighbor , the standard , says ; '' eoth the gentleman arc affableand pleasant and have the appearance or deing possessed of too muchntelligence",https://chroniclingamerica.loc.gov/lccn/sn85032801/1893-09-15/ed-1/seq-4/ocr/,john hughes
"bowman , 1231 everett av 20joseph toccg . 2141 massachusetts av . 30vaule hill , 511 * 4 w. 14th st 26walter chew , greenwood , ind ismargaret clifton , 2220 morgan 5t .... 1cgeorge campbell . 304 n. new jersey st 26sarah jewell . 3743 n. capitol av 17 leroy smith , 90 % torbett st 1jdora mason , 903 torbett st 18raymond thornton , 633 iv . north st .. 21lula hardesty , 2252 yandes st 19clarence mcconley , 523 n. delaware st 22kavasrlns mumford , 4202 cornelius av . 20hollis walker , indianapolis 27neou'ia hunt , 23 , bellevlew pi 21hiram chase , 332 spring st 52emma green , 332 spring st 37harls.a hedges , indianapolis 19merle russel ) , 2010 n. las & he 5t .... 18hsrman myers . 002 n. alabama 5t .... 31margaret riley , argy ’ .e apts 31birthswalter and phrona haliam , 2922 chester",https://chroniclingamerica.loc.gov/lccn/sn85047611/1921-08-08/ed-1/seq-9/ocr/,leroy smith
"during this year.rev . r. c. holland , pastor of t lie lutheran church at m trlinaburg . was attacked at h i - home one evening last weekby a party of ladies and gcntleuion whogave him a severe `` pounding . '' the parsonage was provisioned for some months.ex-governor william smith , known as '' extra billy '' smith , of virginia , celebrated his eighty-seventh birthday at bishome in warren ton , in that state , a fewdays ago . the venerable host appearedhale and hearty , and greeted his legionof callers heartily.we have received from the brownchemical company of baltimore a pamphlet containing useful hints about thefarm , garden , orchard and poultry yardby practical agriculturalists . the pamphlet also describes the excellent fertilizers manufactured by this company.new year 's day passed off very quietlyhere , as the steady rain would not allowpersons to remain out ? ? f",https://chroniclingamerica.loc.gov/lccn/sn84026824/1884-01-05/ed-1/seq-3/ocr/,william smith
"differentclergy.quite a number from here expect to takepart in the handicap in new britain to-morrow.southington 's fleet runner , johnflynn , will take part in the handicap.tnoraas smitn dunea nis eiueea uuugurairto-day , aged four years and six months.the new safe for the southington nationalbank arrived here to day . john brooks carted it from the depot to the bank building . it is of the herring manufacture . thesafe weighs six thousand four hundred andtwenty pounds.september 21state hews.n.amn of tjut hertford . 33 veersold , was found dead in the road saturdaymoraine he bad been suffering xrom malaria and intemperance . ' the new normal school building at newbritain is nearly done and will be a handsome affair . the sohool wcl have one hundred pupils , fifty-two in the entering class.the baptist ministers ' conference ef eastern connecticut met with the first church atftjtv . tr . n. w. miner.uucawuof",https://chroniclingamerica.loc.gov/lccn/sn82015483/1883-09-25/ed-1/seq-4/ocr/,john brooks
"; laven , ,cda ; lobb , samuel , ( 2 ) ; martin , b.uasonfi mrs . wm . ; nlnga , mr. ; nornan , charley ; * nystrom , axel ; rayner , roy ; robertson , h. j.r schultz , > eo . ; schwartz , ed smith , john ; smith , samuel ; stlckney , s. ; seleritcd , jas . o. ; taylorfl mrs. emma ; rynen , e. c. ; turner , mamie ; sell , r . ; west , w. ; walton , l. l. ; west , nr .. h.iplumbing and heating , alwayso your satisfaction ; call phone 273 , ir 144 front street 8-21-tf ? professional.william paflister , m. d. , specialist in the treatment of diseasesand deformities of the , eye and ear , nose and throatoffices , fourth floor . goldstein build insofflce phono ico . reildcnce",https://chroniclingamerica.loc.gov/lccn/sn84020657/1915-08-21/ed-1/seq-6/ocr/,ed smith
