clippings,url,victim
"clarkstraße einen jungen mann , dereine sehr elegante goldene damenuhr mitkette versetzen wollte . da der jünglingverdächtig erschien , so nahm ihnsimondsmit nach dem polizei-hauptquartier , woer einem scharfen verhör unterworfenwurde . er gestand denn auch bald , daßer in gemeinschaft mit einem gewissenwillie king seinen eigenen namengab er als frank williams an —in elpaso in diesem staate in die apotheteund schmucksachenhandlung des dr.davis eingebrochen sei . allda hätten sie6uhren und ebenso viele ringe gestohlen.er , williams , war mit seinem theil derbeute hierher gekommen , während seingenosse in el paso geblieben war . eswurde sofort an die dortige behörde tele—-graphirt , den burschen festzunehmen.ein grab in der tiefe scheint diemannschaft des am 22. november vonhier nach oswego abgefahrenen schoo—ners „ william sanderson “ gefunden zuhaben . das wrack dieses schiffes wurdeam 26. bei empire bluff , am fuße dessees , an den strand getrieben . diemannschaft , die aus dem capitän",https://chroniclingamerica.loc.gov/lccn/sn85033492/1874-12-08/ed-1/seq-8/ocr/,frank williams
"watery mass , surrounded by thickened walla a dropof water is the ocean in which they live.among their various functions is included a marvelous power of reproduotion in twenty-four hours one bactetium will produce over sixteen millions.the most noted figure at the putnamhouse at palatka , fla. , is mrs. henry ward beecher , who has spent the pastthree seasons in that city . she is beginning to bhow her age . though herhair is as white as snow , mrs. boocher * ! activity is quite remarkable.epitome of the week.interesting news compilation.fifty-first congress.monday , april 7.—resolutions werepresented in tbe senate against thepending bill for a census enumeration of tbe chinese . a memorial waspresented for the admission of newmexico as a state , and the montanaelection case was discussed . in thehouse a motion to suspend the rulesand pass the dependent pension billwas defeated by a vote of 169 to 87—notthe",https://chroniclingamerica.loc.gov/lccn/sn83025167/1890-04-17/ed-1/seq-1/ocr/,henry ward
", which they had recently purchased for use in the religious services which areheld there every sunday by the students olwestminster theological seminary and western maryland college . the genial stewardkindly sent the big wagon , with ba stalwartteam , in charge of messrs. david rupert , teamster , and george davis , and the ride to thealms house was one of the enjoyable featuresof the evening . the only draw back to theoccasion was the absence of several youngladies and gentlepien , who had assisted inraising the money lor the organ , and ol frol.harry sanders , ol the firm of sanders andstay man , baltimore , from whom the organwas purchased , and to whom thanks are duefor liberality of terms and assistance in thepurchase of the instrument . the blowing othorns heralded the coming of the party , andmr . and mrs. shaeffer met and welcomed themat the door",https://chroniclingamerica.loc.gov/lccn/sn85038292/1893-12-09/ed-1/seq-3/ocr/,george davis
"and baggage oars , soptember , 817,100.the freight and passenger carswill be built by tbe american carand foundry company , jail notes.uraco allen and william russellcharged with robbery were brought infrom nowata sunday by deputymagglonlsf.tom wllllums , charged with larceny , was brought in friday artornoonfrom ramona.deputy gtutrap brought in charles johnson from delawaro court houseon a charge of introducing and sellingwhisky.joe whltowulkcr , charged withrapo , was released on ball,1 ) 111 uuizird , charged with thojarrgny of a hog has been released onbond , evan i ) . harrison charged withlarceny wa ? discharged at hh preliminary bearing , deputy rogers of salllsaw broughtin lee harp charged with arson.the following new prisoners wereregistered with jailer ; wllkluvonast thursday ; harry soauraiiouargod wth introducing and selling whiskey wasbrought in by deputy maglnnls fromnowata.hill whltochargej with introducing and jco wbltowalkcr chargedwith rapo wcro also brought in , deputy gray camo in from",https://chroniclingamerica.loc.gov/lccn/sn83025010/1902-08-14/ed-1/seq-1/ocr/,charles johnson
"`` it cost him his life.negro minstrel uses his revolver ina missouri playhouse.seized and lynched by masked mobaltercr.tlon between the victim 11 mlwhite be , several of whomhe shot day 's recordof crime.madrid , mo. , feb. 17 a crowd ofmasked men quickly overpowered thejailer and took a negro , louis wright , a short distance from town ami hanged him . richard pringle 's negrominstrels gave an entertainment heresaturday night when an altercationarose between one of the musiciansand some of the white town boys.several of the boys undertook to takethe musicians out , when the negroeson the stage began to shoot . severalwhitts in the audience were hit , butno one was seriously hurt . the negroes ran out the back way to theirprivate car , which was surrounded byarmed men , but no violence was doneawing to the arrirej of the town marshal . all the n ktoen were put",https://chroniclingamerica.loc.gov/lccn/sn87060190/1902-02-18/ed-1/seq-1/ocr/,louis wright
"lend0 hclplng hand to every orphnnage , looseu every rhain . earess every forlornsoul nnd turn tlo unpieturcd rootn ofthe nlmshouae into tho vestibule ofheaveu : how suggestlve that mythology dcclurva thnt whun all other deitiosfled the enrth the goddess hope re > nialnod ! lt was bope that revived john knox wheu on ? aupbannl mnr the coaat ofkeotlnnd be was fearfully 111. nn ? l hexvas nqmatw to look khorewnrd nndr.sked if be km vv tho vlllago near the ' . and he nnswered . `` i know ltwell . for 1 see tho stoeple or that placewhere 0 * 4 lirst opened my tnoutli iupublic to his glory . an 1 i aui fnlly pcrsnaded how > \onl < that ever l now appear i shall not depart this life tlll mytougue shnll gloriry his holy name lnthe sam ? plnoc . '' his hope was roward < il",https://chroniclingamerica.loc.gov/lccn/sn95079220/1901-11-22/ed-1/seq-4/ocr/,john knox
"corner of congress and green sts.j . k. martin , proprietor.falmouth hotel , comer of middle and unionsts.—o . m. shaw ft son . proprietors.international hotel , commercial st. , cor.india—geo . w. march , proprietor.perry ’ s hotel , 117 federal st.—j . g. perryproprietor.preble house , congress st_ j lindsey ft sonproprietors.it . s. hotel , junction of congress and federal sts—mcdonald * newbegin , proprietors.rockpobt.carlton house—j . a. nutter , prop.raymond villa ! k.central house . wm . h. smith . i roprietor.naccarappapresumpscot house , —w . s. pratt , proprietonkoxvh ko an.elm house—robert w. haines , proprietorturner house , —w . g. heeelton , proprietophillips.elmwood house—t . l. page , proprietor.ellsworth.american house—a . i. saunders , prop.boulton.snell house ad . 0. floyd , proprietor.lewiston.dewitt house—quinby ft murch , proprietornorridgewock.danforth house—d . danforth , proprietor.north anson.somers house , brown & hilton , proprietorbrief extracts from testimonials-for—mal ] stis '",https://chroniclingamerica.loc.gov/lccn/sn83016025/1882-01-09/ed-1/seq-4/ocr/,j lindsey
"and baggage checked to all principal > ints . pullman sleepers on night train * .train no . 2 loaves columbia daily , sandays excepted . express no . 4 every night.ja8 . anderson , general bop.a . pope , gen. passenger apd ticket ageaicongaree iron w0bkscolumbia . s. c. john alexander , proprietor.manufactu ? rer of 8tb amengines , sawand grist'mills . gin^gearing , and allhinds of iron .. caatings for ma ? chinery and ornanism al cast ? ings fox storesand dwolllnr : n , tatrrml < * ihi . ; rf.ioi ftardvnsand cometorick . iro-i bcttma and arborchairs ; alto . braes cat-tin^s ni nil binds , bells for chnrchen , schools , wovk-ahupp.ao . onarautee nil toy work flrtt > 'no- ardequal to any nortb or south.works at foot of lidy street ? 1 d rear fosouth carolina and greenville a columbiarailroad cott : panics depct t nt.v",https://chroniclingamerica.loc.gov/lccn/sn84027008/1875-02-09/ed-1/seq-4/ocr/,john alexander
"' company u at thaunion hotel.stages leave this houw > daily , for chico , red bluff.shasta and oregon : pogtowu , tajvorville , susan villaand idaho : butwril bar . spanish rauch and quincy ; and for korbestowu and la piute , connecting with thacar * at oxoviqe . frank jones . propnatoa.western house.corner of d and second streets , marysville . california.tims house is ceitrallt located . and will be kept as forroeriv . first class house , containing one hundred well furnished rvoms . ft afford * the best of aecommi'dation for fkmillea and transient boarders.stages leave daily for all parts of the state.sixteen new n * oius and three parlors , have jnat baanadded to this extensive house ; also ladies ' entrance .. r. m. lowery & co. , proprietors.loncville hotel.a . j. wood proprutor.this large am ) commodioi s hotel is situated in humbug valley ,",https://chroniclingamerica.loc.gov/lccn/sn84038763/1867-04-27/ed-1/seq-1/ocr/,frank jones
"jackson china plate , mr . and -- ltt. ! 'vof handsome blue linen paper , miss m. : e : . wintsrsmith irish pointlace curtains , r , hi . jones , new york : battenburg spread and shams , mrs.hattie harrisbh water set , messrs.wm smith * and'- john richardson mir * ror , henrjr burrelt and mother handsome bric-a-brac miss rosa pooleamerican beauties * miss nettie graham towelsy miss katie palmerpearl back sofa and rocker , mr.roaesfffaere diamond ' ring , the groom.among those : present were : mr.and mrs 0. di cfiarleston , al waail^ : tngton , . ilucas jl sherwxmtmesdames hattie harrison , s. , a. huyard , fannie phelps , nettie white , amelia turner , rose williams , t.hickman , m. arvin misses i^tieharrison , j. jackson , katie palmer , ,rosa poole .messrs . r. c. hine , w : smith , jl",https://chroniclingamerica.loc.gov/lccn/sn83016810/1899-10-28/ed-1/seq-3/ocr/,john richardson
", whereas the price i ' i not many days ago was $ 1.67 . july went down to $ 1.28j4 « ' i man riddled with bulletsa lexington , ky. , feb. 13.—a dispatch received here ' % from irvine , ky. , to-day stated that a man named houston underwood , who lived in the center of that town , was call- , ' i ed to the door of his home last night and his body riddledi with bullets . ten men were said to be in the band that '| di ' i the shooting . / 'new york , feb. 13 . —an appropriation of ' $ 200,000 for > the relief of jewish war sufferers has been made by the % american jewish relief committee for sufferers from the | ' 1 war , according to an announcement made public to-day . the | # amount",https://chroniclingamerica.loc.gov/lccn/sn85038411/1915-02-13/ed-1/seq-1/ocr/,houston underwood
"city . c. w.watts , chairman , called tbe meeting toorder and explained its osjectsouth carolina lynching.elackvillr , s. c , march i. acrowd of masked men held np the southcarolina & georgia westbound passesger train at windsor , . small passengerstation eighteen miles from here , lastnigbt and took calvin kennedy , . negroprisoner , from the custody of two constables and lynched him.the offense of which kennedy was accused and far wbicb he was arrested bythe constables dates b .ck 8 months andhis accuser was miss sally webb.dangbter of . well-to-do miller , wno chargedhim with committing an assault np her.weyler is satisfied.vad.id , march i. a dispatch fromhavana to the imparcial aays tbat captaian general weyler is satisfied withfrhort i the progress he is making towards sup-talks were made by w. a. erwin and t. i pressing tbe insurrection . he believib . fuller and rev . j. n.",https://chroniclingamerica.loc.gov/lccn/sn84020731/1896-03-05/ed-1/seq-4/ocr/,calvin kennedy
"what thesenders regarded as the probableout come of some of tho leadingcontests.a lie usage received by the headquarters of the republican statecommittee from graham countytort-east majorities in that countyof ovef two to one for mit simms , democrat ' for governor ; k. t , clark , republican , and mark smith , dcmiii rut , for senator . a. g. mca lister , democrat , for justice of thestate supreme court and leslie chardy , democrat , for attorney rendu. , a ii : .whpn . 'ier dispatch fromflagstaff said simms apparentlyhad carried coconino county fordemo . . ; u.c nomination for governor . the count proceeded slowly inphnen ' x and surrounding towns ofmaricopa county , with no precinctloin . : ; ... iiiuuuu . tho vote is maricopa county was light but the ballots were long and it was regardedunlikely that the count would befinished , before 10 or",https://chroniclingamerica.loc.gov/lccn/sn84031081/1920-09-08/ed-1/seq-4/ocr/,mark smith
"? t tulucuctory unit uo ? o in tho market.c . hess \ honsmerchant tnllom and gout * ' l-'uruwhera , no . 13ai nnd 1:183 market strout.arroata by tho police.yoater.layofllcor stump arroatnd william a. walkor na a vagrant . walkorrealatod , and a doublo charge waa putugainat liim . clem davis waa run in as a diaordorlyby officer trlachlor.a warrant waa sworn out by ilealthotlicor mccoy for garbago collectorclark for neglect of hia duty under thoordinance . \lie * . l ! arrlu| ; tou dlnmlaaod.at tho hearing of kov . c. p. harrington , tho africau methodist episcopalminister , charged with moral turpitude , held at ml pleasant , the jury , conaistingof tho stoubcnville , smitntleld andbollairo pastors , recommended that hobo dismissed at once . tho providingelder was present at tho hearing andaccording to the testimony there wasnothing else for tho jury to do . '' be v.harrington",https://chroniclingamerica.loc.gov/lccn/sn84026844/1894-02-10/ed-1/seq-8/ocr/,clem davis
"jacksonsquare , chicago . “ the monument , ” itsays , “ will be built of granite , with cut moldings and carved ornamentations . therewill be eight pedestals , on which will beplaced bronze statues , eight feet high , ofabraham lincoln , frederick douglass , charles summer , robert brown elliott , john brown , wendell phillips , owen lovejoy and win . lloyd garrison , all of whomentered fully into the spirit and work ofemancipation on the rostrum and the battlefield . the crowning statue will be a bronzerepresentation of captain andre caillouxand will bo thirty feit high . the captainwas one of the bravest soldiers in the entireunion army , and even at the time of hisdeath at the battle of port hudson , after hehad been shot 26 times , he seized the regimental colors from a dying color guard andheld them aloft , rending back word",https://chroniclingamerica.loc.gov/lccn/sn84026784/1891-09-09/ed-1/seq-4/ocr/,robert brown
"yesterday , theanswer of the northern securities c.pans and presiden ! .1 . .1. hill in thesuit in the united states court to pre ? vent the consolidation of the northernpacific and the greet northern railwaycompanies was filed in court . it la aral denial of the complain ! . manny price , the murderer of supt . w.i '' . branson , and another negro namedbob scruggs were lynched about twomiles from new-lurry , l'la. , shortly after5:80 o'clock yesterday afternoon by aparty of about 800 men . the negroeswer , ? heilig taken from newherry tocainesville hy special deputies and thepatty overpowered them and took tin ? prisoners garsy . they were given achance to ( .h ? , which tiny did . andwere then stning up on a tree and their ? ? ? ? - riddled with hull ? t-. ? hallenge i '' a duel , mr",https://chroniclingamerica.loc.gov/lccn/sn85025007/1902-09-02/ed-1/seq-2/ocr/,manny price
"arnold . pa. , and george calhoun , jeanuette . pa.assistant secretary f. r. yourlsoit.1'ittsburg ; james keid . centralla , 111. ; geo.alton . sandusky . u. , and e. s. loder , ha ton . ind.treasurer samuel s. hunter . new castle , pa. ; william dressier and john moody , jeantn tte , pa. , and charles rlrd , morgantown . w. va.aveedlnir oat the tronhle maker.special to the india napolin journal.washington . ind. , ftb . 17.-when theformer employes of the baltimore & ohiosouthwestern shops applied for their oldsituations to-day under the instructionsthat the shops would resume operationstuesday morning a large number were refused re-employment , and there is an immense amount of bad feeling in labor circles in the city to-day . those who werenot taken back are among the more activeleaders in the recent trouble , though thecompany insists there has been no discrimination . the",https://chroniclingamerica.loc.gov/lccn/sn82015679/1902-02-18/ed-1/seq-7/ocr/,john moody
"at another not in his owu defense , with an extremo mercy recommendation.judge falligant sentenced dunn to pay afine of sioo , or serve twelve months on thechain-gang.the grand jury of the superior courtmet yesterday afternoon and returned thefollowing indictments : henry lewis , lulu williams , jennio griffin . james stewart and loudon maxwell , assault with intent to murder ; willis gallishaw and charles frasier , burglary ; david mills , simple larceny , and willie bush , larceny aftertrust.the habeas corpus case of wilson & merritt from the decision of the mayor ofthunderbolt will be heard by judge falligant to-day . tbo case was set for wednesday , but 'the rush of criminal businessdisplaced it.all the ratit jurors of the superior courtwere discharged yesterday until mondaymorning.mrs . eliza rahil dead.mrs . eliza h. itahn , aged s3 years , diedin effingham county day before yesterdayat the residence of her",https://chroniclingamerica.loc.gov/lccn/sn86063034/1893-06-16/ed-1/seq-3/ocr/,james stewart
"that president mckinley ’ s plurality of 102,012 in 1s90 will be morethan equalled.washington.seattle . wash. — the republicansclaim the state , placing the majorityat 7000 to 10,000 , the doubtful counties being in eastern washington.cushman and .tones , republicans , areelected to congress.moose killed in the adirondack * . charles martin , an adirondackguide , brought to saranac lake a bullmoose shot at grass pond , n. y. theanimal weighed about 800 pounds.this was the first moose killed in theadirondack mountains , outside of private parks , in twenty-five years.we want indemnity from chinn.edwin h. conger , the united statesminister at pekin , has been instructedto demand ample , but not excessive , indemnity fro— china for the death , in in tv and losses of americans . [ sottth dakota.sioux falls , s. d.—reports from allparts of the state indicate that southdakota gives mckinley a plurality ofbetween s000 and 4000.oregon.portland",https://chroniclingamerica.loc.gov/lccn/sn85035722/1900-11-10/ed-1/seq-5/ocr/,charles martin
"tx ? cof clothes and new underwear , alao < new hat , a nd he looks a much differenman from the one who after being feten months hounded and persecuted binhuman people staggered into thplanet ^office at richmond , an olject of pity , and a candidate for sympsthv.councilman benjamin jackson anwife made him at home at their resdence and charged him no board.he waa taken out for a drive sundaafternoon and visited the penitentialwhere his relentless enemies had tried fsend him.ee.is ? lamndife , torerndtl asingdstter , i ofandingelej it , u ni ? allf > onude : tohasitedre inhaswohart anlveynotresoes oftheed indondhe visits the penitentiary.superintendent b. w. linn , the captble official looked at him kindly biwith mnch curiosity , and corp of asaitan ts were not backward in doing tsame while the editor of the planet estained the location of the wounds aienkius told how it happened.the latter",https://chroniclingamerica.loc.gov/lccn/sn84025841/1894-06-09/ed-1/seq-1/ocr/,benjamin jackson
"i lllll.lshe- . our w hat fhe ltd clctgo ) -my ii.lt j.ikwavv ciifl i `` ii tiir '' fiaw l i tmaflryttaiitheir vans were robbed , mail wagon drivors in oommissioner shiolds 's court.no trnt ' o yet of the thlevei orstolen jiiill-niirs.john j . ( ) kecfo and john walker , driversof the mall vans from which the poucheswero stolen tuesday night last on thehoboken ferry-boat , were bi ought beforof'nlled states commissioner tfhltlds for examination this morning.nil ! her of them bad counsel.john llarnes . despatcher of malls nt ( no ( loiioial i'ost-imicc , tostltlcd that ho put tenpouches and twenlj -one sacks of mull matterinto the van dilven by walker , and one pouch innd out sack into the van dilveu by o'keefc . jwalker 's mall was for delivery to the delsware , lackawanna and western depot anji o'kit fo s i r the hobokpii i'est-onice.1'iht-oillcc",https://chroniclingamerica.loc.gov/lccn/sn83030193/1892-02-06/ed-2/seq-4/ocr/,john walker
"sick atooa weekbuysit.free-v- * & sw75cpetticoats for6.50 all wool49c.suitsii-cg oi xjicssthe home of her parents at norrlscity , 111.ed dunlap spent last iveek withjohn hanay and family.mrs . w. s. epperly of elliott , la. , isa guest of her son leslie , west oftown for a few days . charles lewis dies suddenlypopular clerk passed awayat his home last night-was reading.without warning , death last , evening visited the lewis home , 226 northwelter street , and took away fromthe happy little household , the head ofthe family , charles g. lewis . thedeath was very sudden and unexpected . mr. lev/is had been in excellontspirits during the day . he had visited the north side to make sonn purchases and returned home . he ate ahearty supper and retired to the sitting room , where he picked up a magazine and started to read his wifewas sitting in the same",https://chroniclingamerica.loc.gov/lccn/sn86061215/1910-02-10/ed-1/seq-5/ocr/,charles lewis
", tenth and market streets , wilmington . delaware.to secure a set of these plans und speel.fientiona . n deposit of $ 5 will be required , which will be returned upon their deliveryin good condition , ut the office from whichthey were received , by april 10 . 1914. james wilson .county engineer and state highway commissioner for new castle county . delànpr3-2t.p r0p08al8thewore.real bstate—for rent.for rent1616 w. sixteenth si 6 r a h. $ 33.50now tquare pist . ( hu ii .6 s. dufont 8t. , 5 r k b.1501 w. sixth ht .. « ra b.1621 tulip st .. 5 rooms.310 gray ave . 6 r k b .... 1030 du font ht. , 6 r & b . .apartments , 41st & market st ! 703 poplar st .. 8 b & b. . .a . ii . stayton co .. houbc , 360 « van buren. $",https://chroniclingamerica.loc.gov/lccn/sn85042354/1914-04-04/ed-1/seq-10/ocr/,james wilson
"were made public here today by majorthomas s. larnard , commander ofthe state fencibles , of this city . asite has teen secured near the city.five arrested forlynching wife-beater , halletsyilie , tex. , aug. 26 five menwere u'nder arrest here today in connection with the investigation into thelynching of john slovak at shiner , tuesday . slovak.rwho had been arrested charged with beating his wifeand child , was taken from jail andbeaten and shot to ' death.auto suppliesthis department we havegreatly enlarged in the lastyear , until we cover a largeline of the every day needsof the motorist.jacks ..... . : . . 75c to $ 1.50inside blowout patches 1x ... . 35c upoutside hookon boots75c upsoap , 5 lb . pail . ... .75ccementless patches .... 35cinside plasters ........ 15cwrenches 10c upbatteries ............. .30cgoggles 15c uppumps ............ 50c upengine pumps . ... . $ 7.75 upi'ord jljoor trims . $",https://chroniclingamerica.loc.gov/lccn/sn84022472/1915-08-26/ed-1/seq-6/ocr/,john slovak
"decker , miss b. white , mr. j. e. murray , miss e. smith , mr. adolphwalters , jr. , miss walters , misafizzle muller , mr. and mrs. bonisbelling , of new york ; ex-alderman andmrs . steltman , mr. h. bernstein , mr.henry steltman . missmetzler , mr. george warner , mr. adam muller , mrs boutsmuller , miss muller , mr. and mrs. frankmcnamee , miss mcnamee , mr. and mrs.joseph helsenaner , mr. and mrs. bouisi oieiuuoiuci , iui . auu -uin . nuuuipusuiler , mr. frfed kline , misa hanuuu coster , mr.henry coster , mr . wnv . schwcnck , i the misses steinberg , mr. and mrs. e. r.weasels , the misses fischlein , mr. andmrs . charles fichtl , miss fichtl , dr.kirsting , ex-sheri ft ’ ileiutz , mr. horstniau , miss betz , the misses lang , andmiss eugenia zwerernaman.of the concordia",https://chroniclingamerica.loc.gov/lccn/sn87068097/1890-01-22/ed-1/seq-1/ocr/,george warner
