clippings,url,victim
"28 01 28 01john harrington , clothing 43 50 43 50estelle reel , salaryand expanses su-perintendent ofschool * * 77 00 77 00the following claims for bounty onanimals were allowed ; d. parker $ 8 00h . z. yoder 2 00w . l. jones 3 00thos . freel 16 00 wm akerson 58 00a f. whitman 2 00d . james 3 00geo . d. johnston 5 00a f. krohn 17 00e . peterson 4 00wm . myers , sup-plies $ 6 30 $ 6 30j . m. culver , rebatetaxes 12 00 12 00o . f. rhoads , re-pairs court hous . 300 300union mercantilecompany.supplies 47 85 47 85city gas company , gas court house .. 26 50 26 50ed f. stable , salaryassessor 126 55 126 55the leader , blankbooks 34 00 34 00jesse gregory , wit-ness justice court . 450j . l. jordan , wit-ness justice court . 12 90h",https://chroniclingamerica.loc.gov/lccn/sn86072173/1894-01-09/ed-1/seq-1/ocr/,wm akerson
"alfreda ahrens , ellen bomnn , hannah grccndole . ottlcamagnuson , ebba kugge , elna kugge , axel kvarnstrom , john boman , davidmagnuson , axel bjorkland , carl bunth , ivan hector , john hedman , oscaremanuelson , enoch magnuson , edwinbolln , john johnson , john anderson , alfred johnson , andrew boman , fraryanderson , ernest johnson , manfrledemanuelson , frank nord , gustaf hertz-berg.episode 11. review of pageant.england , mrs. j. harry estey ; newengland , mrs. levi k. fuller , mrs.julius j. estey , mrs. n. i. hawley , mrs.george s. dowley , mrs. george w.hooker , mrs. w. h. blgelow.the makers of tomorrow children ofthe primary nnd grammar schools.j . sutherland & co.brooks house blockbrattleboro , vermontthe committee for the pageant areas follows : executive dr. henry d. holton , majorc . houghton , w. a. shumway , c. l.stlekney , mrs. l. f. adams ,",https://chroniclingamerica.loc.gov/lccn/sn98060050/1912-05-17/ed-1/seq-3/ocr/,alfred johnson
"wilcox , the parents whogave nway the bride ; pet graves , theofficiating clergyman ; nello steele andbob hyer , the bride and groom ; blanchecarothers . the maid of honor , who carriedthe cushion bearing the ring ; attendantsjamie kerr and lucille chapman , jimdimmitt and mabel kooritz . james daniel s anu mab casey , m. e. steele andjuan teaie.refreshments were served down stairs.the entertainment , which was gotten tipby the indies of the episcopal church.was as unquaiined success and netted $ i0 towards a most worthy cause , a newphnrcn organ.the review club met on wednesday nthe elegant home of mrs. h. w. harrel.one of its members and the club 's firstpresident . in their study of french history the club has finished a critical review of the reieh of henry i. and before passing entirely from the sixteenthcentury it was wisely determined to giveone afternoon to the study",https://chroniclingamerica.loc.gov/lccn/sn86088296/1897-11-25/ed-1/seq-3/ocr/,james daniel
"and killed conductor james lemou , at baker ’ s station , and escaped . thelouisville & nashville railroad company has offered a largo reward for hisapprehension.a doubln lynching : .a lilug u1 w jli -- , , _ — vw.vjthe jail at morganton , n. c. , took out franklin stack , a white man , and davidboone , a negro , and hanged them . stackambushed robert parker , a student atcollege , who killed stack ’ s brother , andboone shot and killed a man at a campmeeting . the people of morganton propose to ferret out the lynchers and punishthem.an old lady missing.mrs . sadler , nearly iseventy years ofige , mother of mr. david sadler , a planter residing on the big black river , nearhawkinson ’ s ferry , ’ warreu county , miss. , mysteriously disappeared recently . her family thought she had gone tovisit",https://chroniclingamerica.loc.gov/lccn/sn84020151/1889-09-21/ed-1/seq-1/ocr/,franklin stack
"hardening process it will be examined with aview to determining whether it showsmark ? of pressure . cunninjjhani 's lawyerclaimed at hie trial that he was insaneas the result of an injury to the head , and the object of the present examinationis to determine whether such was thecase . sam hose 's son.say * hit father , though burned atthe stake , was innocent.washington , may 4.—john hose , aged nineteen , son of sam hose , who wasburned at the stake et nev.nan . ga. , tendays ago , was today furnished transportation to philadelphia by the district officials . he says hts mother has gonathere and asserts his father 's innocence.dr . coleaad council of physicians ; cures all diseases of men.uu v iliutfihtitk . hour pimples on■ufa i : ^|^ « pjw ' . efmg your f « c « andi * * - ! . l. colkEND CLIPPING | START CLIPPINGwas insaneas the result of an injury to the head , and the object of the present examinationis to determine whether such was thecase . sam hose 's son.say * hit father , though burned atthe stake , was innocent.washington , may 4.—john hose , aged nineteen , son of sam hose , who wasburned at the stake et nev.nan . ga. , tendays ago , was today furnished transportation to philadelphia by the district officials . he says hts mother has gonathere and asserts his father 's innocence.dr . coleaad council of physicians ; cures all diseases of men.uu v iliutfihtitk . hour pimples on■ufa i : ^|^ « pjw ' . efmg your f « c « andi * * - ! . l. colk . by letterconsultation proa dr- alfred l. cole anduonsuiiatiun rravi council of pb } » iciau « ,24 washington ay . south , minueapolii .",https://chroniclingamerica.loc.gov/lccn/sn90059523/1899-05-05/ed-1/seq-7/ocr/,sam hose
", 809 e. sixth ave.frank barnett . 322 harrison st.c . f. atwood . 312 e. eighth st.nathaniel rice . 523 harrison st.mrs . e. colvin . 915 n. van buren.misn blanche everett , 710 monroe.joseph weinkauf , u. p. tel . office.wm . whittington . 318 w. 5th.mrs . frank bates . 211 e. 10th.frouie armstrong , general delivery.rudolph petereck , 424 buchanan.miss eunice rugger , 1135 n. quincy.florence davis , santa fe hospital.mildred creamer . 132 monroe.miss pauline mcvey , 626 buchanan.mrs . c. m. reuugh . oakland.mrs . w. bauer . 1206 jackson.mrs . e. a. schuster , 722 chestnut.mrs . c. j. king . 906 madison.mrs . rosa poleneck . 1310 e. crane.arthur sipes . 822 n. jackson.mrs . d. r. ganiard . 1115 jackson.myrtle f. howard . 320 topeka ave.ohas . peary . 201 harrison.miss gladys jackson . 714 chestnut.harry drake , 1221 n. van buren.hulda zimmerman",https://chroniclingamerica.loc.gov/lccn/sn82016014/1910-03-12/ed-1/seq-8/ocr/,frank bates
"& moffetts drug stfre.mankato , minnesota.john a. willard . president.8 . lamm . vice-president , geo . h. clark , cashier , l . a. linder , ass't cashierfirst national bank , collections invariably remitted .onday of payment.j . a. willard , stepaen lamm , it . d hubbard . henry foster , john klein , geo p. hokrr , m . g willard.pw-s.-ii our t ' * n drafts on all parts of europe and passage tickets to and from allparts of europejohn f. meagher . president.w . g. hoerr , cashier.citizens ’ national bank , capithldirbctohs : john f mbaohbh . n. wbib.lbstbh pattbhbon . wm . thomasv . h. kbli.y . j . 8. hinorlby.collections made on all accessible points tnunited states.highest market price paid for gold , silverand united states bonds.sight drafts on all parts of europe.passage tickets to and from europe.mankato national bank , capital , sioo",https://chroniclingamerica.loc.gov/lccn/sn83016589/1888-07-20/ed-1/seq-1/ocr/,henry foster
"south is destined to supply the country and agood part of the world , not wilbraw cotton , but cotton goods ofevery variety , '' — [ n.j o . democrat.llmostllncredible . [ globe-ljemocrat . ] little hock , ark . `` , sep. 16.—information was received hereto night that jane campbell , acolored woman , living neardyke 's mill , la „ killed two ofher children , aged respectivelyten and twelve . the womanbeat out£theii brains with a pineknot for some trivial act of disobediene « . after the inquest ardwhen the cause of the death became generally known , a mob ofwhites and blacks dragged mrscampbell from her cabin , tiedher to a stake , aud despite hercteams , literally roasted heralive . the crime and punishment are without parallel incriminal auuals . `` tell me what it is , darling , he said , reassuringly , taking herhand ,",https://chroniclingamerica.loc.gov/lccn/sn86053659/1881-09-30/ed-1/seq-1/ocr/,jane campbell
"designs in advertising cutsat the daily express office.—clothing , clothing , clothing for thepeople at wheelock ft oliver ’ s.—cuts to tit ad . made * on shortnotice at the daily express office , —metropolitan clothing house—wheelock ft oliver.—h . ft h. for cleaning carpets , woolens and silks . frank smith ’ spharmacy.—new rrocess stove a anu regular prise * 22 and * 24. brewster , jones & co.—ton need it in your business—anoriginal cut . get it at the daily express office . ' —attention horsemen ! call at burks „ * co ’ s and see the one-tpare drivingwagon , she is a beauty.—there will be a sale of eatables atthe congregational church parlors saturday from 4 to 5:30 p. m.—lawn hose , refrigerators , creamta freezers , , lawn mowers , etc. , in largevariety at brewster , jones & co.—b . f. leidy ’ s residence ,",https://chroniclingamerica.loc.gov/lccn/sn84020107/1893-05-25/ed-1/seq-4/ocr/,frank smith
"inthose of the war of sections ; in the raising up of paul jones and perry , of prebleni ‘ d hull , when , discouraged upon the land , theea was to send god 's people messages of vlct '' ! v. and in the striking down of albert sidney johnson and stonewall jackson , when theyw * re sweeping all before them . inscrutablean * the ways of providence to mam . philosoph « rs may argue as they will , and . rationalismmay draw its conclusions ; but the mysteriousp twer unexplained by either has , from the beginning of time , ruled the destinies of men.hack of these foroes of life and thought therei * y t another force equally inspired of god and•■quail v essential to the exaltation of man.a forcewithout which the world does not move except ‘ lourward , the force of the imagination whichi",https://chroniclingamerica.loc.gov/lccn/sn86074063/1898-08-17/ed-1/seq-3/ocr/,sidney johnson
"street '' heintz , 57 varieties . `` rfortho small advertiser thereis nothing like the exchangecolumns of the evening journal , which are read in the homesthroughout wilmington and itsadjoining territory.jinegro lucmo 8 ) hlgbolsbrutally l < led two inoffensive merwith an axe.shreveport . la. , nov. 8 . — joseph craddock , a negro , was lynched by atinfuriated mob . ccrnposod chiefly ctaylor , « town . craddoc'blacks , atkilled two inoffensive colored men ar 1fatally injured a mother . he approached the home of wesley chambers , f.aegi ' o cotton picker , and called himafter wlklzpcrlng to him . end c .3out.chambers turned to leave , craddoc'split his bead with an axe . craddock * « » 1 v'uu n viît l'^man frightfully . .i « 4 then uilloa dr.iwashington , nnc thor negro , and frightmonter chambers , afully injuredbrethor of wesley , t'raddock boastedblg c-imra and",https://chroniclingamerica.loc.gov/lccn/sn85042354/1903-11-03/ed-1/seq-6/ocr/,joseph craddock
"all principalpoints . pullman aleepei h en nic.li ? tralr a.train no . 2 leaves colombia daily , sun.days excepted . express no . 4 every night.jab . anderson , orneral sup.a . tor-k. gen. passenger and ticket agcn ic ? n ? ? ree iron w0bk8columbia . b. c. john alexander , proprietor.^^^^|^^^^^^and dwellings , patent palling * tor gardfpsand cemeteries , iron settees ard 4ayr > nrchaira ; also . brass castings or ml ) kinrls , bells for , churoucs , schools ) work-shops , ac . guarantee all my work in hi c.'iua ardoqnal to shy north or poutn.works at foot ol lidystreet and rear toreuth carolina and greonvllw a columbiarailroad companies ' depots . nov 18 xml|txt",https://chroniclingamerica.loc.gov/lccn/sn84027008/1875-02-16/ed-1/seq-6/ocr/,john alexander
"parker , and his place ofresidence ss washington city . the justice gave him a preliminary hefting , andat its conclusion committed him to jailin default of $ 1,000 bail to inaure hisappearaooe at court . parker ia a youngfellow of seventeen or eighteen years , andis a son of henry parker , a former res * ident of this city , bat now living inwashington city . nothing of any valuewaa found on young parkers person , andif he secared any booty he threw it awaybefore being arrested.pibsonal poiirra. ? gov . mathews returned yesterday from the white sulphur springs.mr . james cunningham , jr. , a clerk inone of the departments at washington , ishome on ashort furlough.misses alice v. and ella b. oxlobyhave returned from a visit of severalweeks to their brother , mr. wm . h. oxtobv , at erie , pa.wm . erskine , esq. , is",https://chroniclingamerica.loc.gov/lccn/sn84026844/1878-08-20/ed-1/seq-4/ocr/,henry parker
"horse , one mule and five head of cattle . leviedon as the property of margaret m. mcgrewat the suit of wade hnmptou.alsoat fort motte on tuesday tho 8th day ofseptember . one lot of machinery for mill.levied on as the property of john a. mckenze at the isuit of john alexander .sheritrs office , ) e. i. cain , orangcburg c. h. s. c , [ s. o. c.aug . 10th , 1874. jnug 21 3tfor ( he legislature.mr . juli tot * : ? please announce judge b.g . fredick , of the fork , n candidate forthe legislature at ( ho coming election andoblige.many friends.l ff1 ? k ? i ? co. , auditor.july . idfii ; 1874.to mrs. e. m. jackson : take notice , that mrs. e. a. buarl haspaid into ila ? count ) - treasury ( ho tax.costs an i penalties < .n the bind",https://chroniclingamerica.loc.gov/lccn/sn84026920/1874-09-05/ed-1/seq-3/ocr/,john alexander
"; and miss kate j. bacon , arrivedin the city from champaigne yesterdav.they are regi.-tered at the m. charles.i hereby warn all saloon keepers torefrain from selling my wife , alicesmith , liquor or other intoxicating drink.all who disregard this notice will beprosecuted to the lull extent ot tho law.3t- anthony smith .miss alice and master sam . hallldayleft yesterday on the 2:30 p. m. train onthe illinois central railroad for an extended visit north , intending to stop amonth or so at sheboygan . we wishthem a sate and pleasant journey.canine it whitlock are recoenlzed asstanding at the head of the dental protessiou ol southern illinois . theirrooms are over black 's store , on commercial avenue . give them a call whenyou have anything in their line you wantdone . aug 13 2wsquire corning ' , it is said will makea canvassing tour through the countywithin a few days ,",https://chroniclingamerica.loc.gov/lccn/sn85033413/1877-08-24/ed-1/seq-3/ocr/,anthony smith
"concerts will t , have the pleasure of hearing the saint- nsaens concerto played by miss hope edna a ] hopkins at the concert next tuesday even- tng . this composition was on the program jof the markh concert , but miss hopkins owas too ill to appear . 110 william campbell , colored , seventeen vyears old . was taken to the emergencyhospital .1 out s:34 o'cloek this morning psuffering from a frak ture of the right leg tbetween the hip and knee . the boy lives sat 742 i2 : street southeast . ile was driv- aing over the crossing at 1st and canal 11streets wbn his wagon was struck by an 1anacostia car . a ith the result stated.tyou will . find what you want at tprices 0less than you think . and we like to show iour stock . jas . f. oyster , im0 pa. ave. ,",https://chroniclingamerica.loc.gov/lccn/sn83045462/1901-04-13/ed-1/seq-16/ocr/,william campbell
"hepiuaueu not guilty , the novgorod province has decided topetition me kussian government for aloan of $ 5,125,000 to provide the sufferingpeasants with breadstuffs.mrs . eliza halzer , a widow , and hor in.tie daughter were killed while crossing thei juuuiiuio iracks at uue hundred audnineteenth street , chicago.mrs . james caruso , wife of one of thenew orleans riot victims , attemptedsuicide by taking laudanum . she said herhusband called her aud she must obey.execution has been issued against thecobb vulcanite wire company , of wilmington , del. , for $ 100,000 , at the instanceof william wrightman , of philadelphia.president gompers decides that organizer gruelle was too fresh in expellingthe indianapolis street car strikers fromthe federation of labor , and takes themback.icbanon ( ind . ) baptists are fightingover possession of a meeting house , and , withdrawing to go to court , might veryproperly call themselves the se-cedarsoflebanon.the body",https://chroniclingamerica.loc.gov/lccn/sn88061072/1891-07-20/ed-1/seq-1/ocr/,james caruso
"colored , was fined $ 1 . robertrainier , colored , arrested by officer wilkersou , charged -with carrying a razor , was sent to the chain gang forninety days.sallle carter , colored , arrested by ofriccryoung , charged with disorderly conducttoward corntaylnr . colored , was dismissed.malildi jones , george jones and jamesanderson , all colored , charged with disorderly couduct . were dismissed.the family of mr. c. e. mlnitrec havegone to jacksonville , fla , to join mr.mlnltree , who was recently appointedgeneral agent of tbe southern railwayin that city.superintendent kemper yesterday finished the examinations of tbe public schoolteachers.a number of alexandrians are expectedto attend the excursion of almas'templeofwashlugtoa to marshall hall on august18.ntrtlen passed the lie.bitter 'words to chairman skinnerin popallht convention.ralegh , a . ... aug. 14.-the populiststate 'convention cssenioled ot 9 o'clockthis nioruing and was 111 session littleover an hour.u here wu a grea.t dispute at last",https://chroniclingamerica.loc.gov/lccn/sn84024442/1896-08-15/ed-1/seq-2/ocr/,george jones
", sa.a9v '' a.a.liud , short atara . s3.2s . a ei'abaittvu . aaaraaa . wraratlaarvaat arada oa tb iaaa . aaa t. ataaa vaalal i. tr . . itvrlla for 'm r.t. ; . ioooda . addnam . .sears , roebuck co.ffne.f chlcaaa.it reminds as of that nioneer luetic george humphreys whose regular fee forperforming the ceremony wa a backetof blackberries . friend matting , nodoubt , has visions of high life , berriessod cream , plucked from tbe bnih andpailed irom tb cow by the flowers ofyoutnana peauty when ble matrimonialbureau get ia motion , and a brothermalting understands tb value of advertising be will oon have tb field and '' be monarch of all b survey '' in tbeknot tying business . finch ' randomshot in the herald . the purchasing ofa house and lot in tbe 3rd ward by thherald reporter and tbe manner inwhich it ia being",https://chroniclingamerica.loc.gov/lccn/sn84022644/1899-10-27/ed-1/seq-4/ocr/,george humphreys
"? , george greer . richard h. hunt . henry jarrett.rowland l. kraus . charles w. rodman , jr. , w. g.rockefeller , winthrop rutherford . singleton vanschaick . william b. emery . l. j. knowles , danielbuckley and frank h. croker.the seaside house was sold this week by messrs. charles evans & son to george upplncott andwilliam h. bartlett for j550.000 . this is at therate of about 14.000 a front foot , which was therecord set by the recent sale of the motel st.charles . the messrs. evans will continue to conduct the seaside house until november 1. whenit will pass to its new owners arid `` governor '' evans will retire to private life . this rest ha.ibeen earned by a '.ontlnuous service in the hotelbusiness in atlantic city for thirty-six years . thisreal estate transaction tells the story of atlanticcity 's progress as ' a pleasure resort within",https://chroniclingamerica.loc.gov/lccn/sn83030214/1903-03-22/ed-1/seq-6/ocr/,charles evans
"missle missed itsmark , hitting and killing a child who wasstanding near.oov . merriam has issued his warrant tothe sheriff of redwood county , minn. , for theexecution of william rose , under sentence tobe hanged for the murder of moms lufkin , fixing date on friday , april 11. brown washington , the negro who was arrested for criminally assaulting and murdering a little nine-year-old niece of alfred horton , near madison , ga. , confessed his crimewhen taken before the coronor 's jury . afterhis return to jail he was taken by a mob andbanged to a telegraph pole , his body beingriddled by bullets.constable skinner , a des moines iowasearcher , shot `` dude '' henderson , a negrotough . the officer hud searched henderson 's place for liquor , and the latter resisted.the result was that henderson was badlybruised , and in a few hours started after theofficer",https://chroniclingamerica.loc.gov/lccn/sn84024779/1890-03-13/ed-1/seq-4/ocr/,brown washington
", proprietor of the arkansasdemocrat , and postmaster of thatcity , is a visitor in the city . weacknowledge a pleasant call thismorning . he is an old person ; 1triend , and we are glad to see himin fine health.yesterday at new lewisville , john spofford was killed by john crocker , crocker receiving twowounds in the neck , from a pistol inthe hands of spofford , before hekilled him . the fuss grew out ofspofford running against crockertwice in a surly manner.there are several business movesto be made in the business circles ofour city on the ist of january.some of our east side merchantsare going to the texas side , whilethere is a probability of fixing theplaces made vacant by them , byother merchants coming in.the blue degree of masons of thiscity , and order of railway conductors , buried conductor hunter yesterday , who died at the cosmopolitan hotel",https://chroniclingamerica.loc.gov/lccn/sn86090500/1895-12-30/ed-1/seq-3/ocr/,john crocker
"june . mrs. a.b . powers , of the colonial , will leave injune for charleston , to spend a monthwith her brother , mr. clarence bunker , u . s. a. mrs. e. h. bailey , of hollyavenue , returned from the eastwednesday . mrs. gardner moore andmrs . john morrison will go to baldeagle lake the first part of june . mrs.mudge . of laurel avenue , has returnedfrom osceola . mr. and mrs. wildermerriam , of summit avenue , are goingto wisconsin on a fishing trip thisweek . miss gordon has been spendinga few days with mrs. severance atcedarhurst.mrs . s. m. hayes , of nina avenue , will entertain saturday night in honorof miss charlotte mead and mr. e. r.sanford jr. , who will be married tuesday week at the house of hope . afterthe ceremony mrs. e. r. stanford , mother of the groom , will give",https://chroniclingamerica.loc.gov/lccn/sn90059523/1904-05-22/ed-1/seq-18/ocr/,john morrison
"winter will bo here , andcall at appel & schaul aud be remunerated.at katiu's.savannah daily morning news , “ the mynn ’ s mystery , ” by george manville feim ; “ helen buileroff , or a strangeduel , ” by martha morton ; “ prince fortunatus , ” by william black ; “ the sign of thefour , ” by a. conan doyle ; harper ’ * magazine for february , lippinoott ’ s magazinefor february , the nation . florida times-union ( trade edition for 1890 ) , newyork herald , world , sun , star , press , times , tribune , boston herald , bostonglobe , baltimore suu , cincinnati enquirer , cincinnati gazette , philadelphia press , philadelphia time * , new orleans timos-damocrat , atlanta constitution , maoontelegraph , augusta chronicle , charles ; , onnews and courier , charleston world , florida times-union , louisville",https://chroniclingamerica.loc.gov/lccn/sn86063034/1890-01-25/ed-1/seq-3/ocr/,william black
"to believethat under the surface there is intenseactivity . while there is little senseand less policy in the rabid japanesewar talk indulged in in some quarters , there is still every reason that americans should b # on the alert if they donot wish to lose the fruits won by john hays in the far east.latin american sensitiveness.another diplomatic situation onlyless acute than that of the orient concerns the latin american republics.this , too , is commercial , but in nonethe less vital because of ; hat fact.the two fields in which americantrade has the largest opportunities arecentral and south america and theorient . through the masterly diplomacy of blaine . hay and root theamerican situation in both fields wasimmeasurably improved . now thereis general talk that we are losingground both in south america and thefar east . it is hard to tell just whereall this talk comes from or what isthe",https://chroniclingamerica.loc.gov/lccn/sn87068192/1910-03-17/ed-1/seq-2/ocr/,john hays
